,drug,cell_line,IC50
738,EPZ5676,A101D,5.599818
739,Elephantin,A101D,2.476098
740,Entinostat,A101D,1.364011
741,Entospletinib,A101D,3.068
742,Epirubicin,A101D,-2.126764
743,Erlotinib,A101D,2.081909
744,Fludarabine,A101D,4.887141
745,Foretinib,A101D,0.441549
746,Fulvestrant,A101D,4.57441
747,GDC0810,A101D,5.780097
748,GNE-317,A101D,-0.016563
749,GSK-LSD1,A101D,3.602105
750,GSK1904529A,A101D,5.391914
751,GSK2110183B,A101D,3.76809
752,GSK2578215A,A101D,5.093699
753,GSK2606414,A101D,2.515183
754,GSK2801,A101D,5.984099
755,GSK2830371,A101D,4.95475
756,GSK343,A101D,2.482056
757,GSK591,A101D,5.284514
758,Gallibiscoquinazole,A101D,2.877264
759,Gefitinib,A101D,3.788991
760,Gemcitabine,A101D,-4.425918
761,I-BET-762,A101D,2.429231
762,I-BRD9,A101D,4.013667
763,ICL-SIRT078,A101D,2.825809
764,IWP-2,A101D,3.144803
765,Ibrutinib,A101D,6.316881
766,Ipatasertib,A101D,3.80683
767,Irinotecan,A101D,2.556283
768,JNK Inhibitor VIII,A101D,5.683355
769,JQ1,A101D,0.888394
770,KU-55933,A101D,3.691217
771,L-Oxonoreleagnine,A101D,4.099089
772,LCL161,A101D,2.602135
773,LGK974,A101D,4.900866
774,LJI308,A101D,4.084553
775,LMP744,A101D,-0.388949
776,LY2109761,A101D,6.18273
777,Leflunomide,A101D,5.013599
778,Lenalidomide,A101D,5.839225
779,Lestaurtinib,A101D,-0.900305
780,Linsitinib,A101D,5.219105
781,Luminespib,A101D,-1.961041
782,MG-132,A101D,-2.990291
783,MIM1,A101D,4.108693
784,MIRA-1,A101D,3.594124
785,MK-1775,A101D,-0.077663
786,MK-2206,A101D,3.004413
787,MK-8776,A101D,3.030025
788,MN-64,A101D,5.133064
789,Methotrexate,A101D,1.868041
790,Mirin,A101D,4.675386
791,Mitoxantrone,A101D,1.072435
792,Motesanib,A101D,5.875725
793,Mycophenolic acid,A101D,0.332671
794,N-acetyl cysteine,A101D,10.288385
795,NU7441,A101D,2.399076
796,Navitoclax,A101D,1.517395
797,Nelarabine,A101D,6.568278
798,Nilotinib,A101D,3.134265
799,Niraparib,A101D,5.437382
800,Nutlin-3a (-),A101D,2.31233
801,OSI-027,A101D,2.268155
802,OTX015,A101D,1.344809
803,Obatoclax Mesylate,A101D,-1.038164
804,Osimertinib,A101D,3.342514
805,Oxaliplatin,A101D,5.043389
806,P22077,A101D,3.386455
807,PD0325901,A101D,-1.737046
808,PD173074,A101D,4.910767
809,PFI-1,A101D,3.230754
810,PFI3,A101D,5.925184
811,PLX-4720,A101D,1.355216
812,PRIMA-1MET,A101D,3.361337
813,PRT062607,A101D,3.941058
814,Palbociclib,A101D,3.284073
815,Pevonedistat,A101D,-0.281275
816,Picolinici-acid,A101D,5.388484
817,Pictilisib,A101D,0.58427
818,Podophyllotoxin bromide,A101D,-1.337843
819,Pyridostatin,A101D,3.786312
820,RO-3306,A101D,2.252193
821,RVX-208,A101D,5.258357
822,Rapamycin,A101D,-4.40798
823,Refametinib,A101D,-0.195098
824,Remodelin,A101D,5.126682
825,Ribociclib,A101D,3.911755
826,Romidepsin,A101D,-6.283654
827,Rucaparib,A101D,4.782792
828,Ruxolitinib,A101D,5.32777
829,SB590885,A101D,0.891654
830,SGC-CBP30,A101D,4.19092
831,SGC0946,A101D,2.17912
832,SN-38,A101D,-4.246648
833,Sabutoclax,A101D,-1.107939
834,Sapitinib,A101D,5.557492
835,Savolitinib,A101D,2.505996
836,Schweinfurthin A,A101D,2.28509
837,Selumetinib,A101D,1.007914
838,Sepantronium bromide,A101D,-6.272035
839,Sinularin,A101D,3.331862
840,Sorafenib,A101D,2.584758
841,Staurosporine,A101D,-2.98248
842,Talazoparib,A101D,2.845414
843,Tamoxifen,A101D,2.528269
844,Tanespimycin,A101D,0.500829
845,Taselisib,A101D,1.457826
846,Telomerase Inhibitor IX,A101D,-1.003577
847,Temozolomide,A101D,5.957069
848,Temsirolimus,A101D,-0.722323
849,Teniposide,A101D,0.287774
850,Topotecan,A101D,0.158983
851,Trametinib,A101D,-2.414401
852,UMI-77,A101D,2.588245
853,UNC0379,A101D,4.732749
854,UNC0638,A101D,4.579878
855,Ulixertinib,A101D,1.439521
856,Uprosertib,A101D,1.95192
857,VE-822,A101D,4.977676
858,VE821,A101D,4.888522
859,VX-11e,A101D,1.061044
860,Veliparib,A101D,4.824732
861,Venetoclax,A101D,1.705522
862,Vinblastine,A101D,-3.942379
863,Vinorelbine,A101D,-4.442995
864,Vismodegib,A101D,5.35574
865,WEHI-539,A101D,2.960597
866,WIKI4,A101D,3.78365
867,WZ4003,A101D,2.080894
868,Wee1 Inhibitor,A101D,2.352351
869,Wnt-C59,A101D,5.357343
870,XAV939,A101D,4.343798
871,YK-4-279,A101D,1.879476
872,ZM447439,A101D,1.290835
873,Zoledronate,A101D,4.116878
874,alpha-lipoic acid,A101D,8.395292
875,glutathione,A101D,8.809269
876,5-Fluorouracil,C2BBE1,5.541599
877,5-azacytidine,C2BBE1,4.549438
878,A-366,C2BBE1,4.874423
879,ABT737,C2BBE1,1.670033
880,AGI-5198,C2BBE1,5.702127
881,AGK2,C2BBE1,2.370978
882,AMG-319,C2BBE1,6.934709
883,AT13148,C2BBE1,3.138261
884,AZ6102,C2BBE1,2.840922
885,AZ960,C2BBE1,2.582341
886,AZD1208,C2BBE1,6.71263
887,AZD1332,C2BBE1,3.277334
888,AZD3759,C2BBE1,2.738243
889,AZD4547,C2BBE1,6.406839
890,AZD5153,C2BBE1,2.344276
891,AZD5363,C2BBE1,3.404528
892,AZD5438,C2BBE1,3.646946
893,AZD5582,C2BBE1,4.726047
894,AZD5991,C2BBE1,4.779142
895,AZD6738,C2BBE1,2.274581
896,AZD7762,C2BBE1,2.997346
897,AZD8055,C2BBE1,0.312687
898,AZD8186,C2BBE1,-0.10401
899,Afatinib,C2BBE1,2.739204
900,Afuresertib,C2BBE1,2.654248
901,Alisertib,C2BBE1,4.576492
902,Alpelisib,C2BBE1,4.185727
903,Avagacestat,C2BBE1,6.676652
904,Axitinib,C2BBE1,4.039492
905,BIBR-1532,C2BBE1,5.580072
906,BMS-345541,C2BBE1,3.509565
907,BMS-536924,C2BBE1,5.138553
908,BMS-754807,C2BBE1,3.713903
909,Bleomycin,C2BBE1,3.146168
910,Bleomycin (50 uM),C2BBE1,5.869675
911,Bortezomib,C2BBE1,-4.759192
912,Bromosporine,C2BBE1,4.473172
913,Buparlisib,C2BBE1,0.441999
914,CCT007093,C2BBE1,6.738015
915,CPI-637,C2BBE1,6.79084
916,CZC24832,C2BBE1,6.361846
917,Camptothecin,C2BBE1,0.342885
918,Carmustine,C2BBE1,6.529392
919,Cisplatin,C2BBE1,4.287714
920,Crizotinib,C2BBE1,3.915682
921,Cyclophosphamide,C2BBE1,6.890442
922,Cytarabine,C2BBE1,2.917281
923,Dabrafenib,C2BBE1,6.276868
924,Dacarbazine,C2BBE1,6.608715
925,Dactinomycin,C2BBE1,-2.203037
926,Dactolisib,C2BBE1,-2.529623
927,Dasatinib,C2BBE1,1.613203
928,Dihydrorotenone,C2BBE1,0.328285
929,Dinaciclib,C2BBE1,-2.000374
930,Docetaxel,C2BBE1,-0.593063
931,Doramapimod,C2BBE1,5.709769
932,EHT-1864,C2BBE1,4.242232
933,EPZ004777,C2BBE1,6.556827
934,EPZ5676,C2BBE1,6.435764
935,Elephantin,C2BBE1,4.096491
936,Entinostat,C2BBE1,2.975619
937,Entospletinib,C2BBE1,2.876508
938,Epirubicin,C2BBE1,0.967466
939,Erlotinib,C2BBE1,3.333798
940,Fludarabine,C2BBE1,5.842505
941,Foretinib,C2BBE1,2.001516
942,Fulvestrant,C2BBE1,4.998894
943,GDC0810,C2BBE1,6.462043
944,GNE-317,C2BBE1,-0.755963
945,GSK-LSD1,C2BBE1,3.847008
946,GSK1904529A,C2BBE1,4.52576
947,GSK2110183B,C2BBE1,4.672631
948,GSK2578215A,C2BBE1,5.269113
949,GSK2606414,C2BBE1,4.168855
950,GSK2801,C2BBE1,6.634056
951,GSK2830371,C2BBE1,6.745721
952,GSK343,C2BBE1,5.19843
953,GSK591,C2BBE1,4.281626
954,Gallibiscoquinazole,C2BBE1,4.495319
955,Gefitinib,C2BBE1,3.968477
956,Gemcitabine,C2BBE1,1.557271
957,I-BET-762,C2BBE1,3.846866
958,I-BRD9,C2BBE1,5.351201
959,ICL-SIRT078,C2BBE1,4.592394
960,IWP-2,C2BBE1,4.165703
961,Ibrutinib,C2BBE1,3.283569
962,Ipatasertib,C2BBE1,3.74146
963,Irinotecan,C2BBE1,5.906862
964,JNK Inhibitor VIII,C2BBE1,6.768874
965,JQ1,C2BBE1,4.393711
966,KU-55933,C2BBE1,4.599611
967,L-Oxonoreleagnine,C2BBE1,5.353515
968,LCL161,C2BBE1,6.262801
969,LGK974,C2BBE1,3.895076
970,LJI308,C2BBE1,6.354227
971,LMP744,C2BBE1,1.255376
972,LY2109761,C2BBE1,7.032531
973,Leflunomide,C2BBE1,5.999492
974,Lenalidomide,C2BBE1,6.839356
975,Lestaurtinib,C2BBE1,2.135856
976,Linsitinib,C2BBE1,3.912477
977,Luminespib,C2BBE1,-1.83787
978,MG-132,C2BBE1,-1.576372
979,MIM1,C2BBE1,5.291894
980,MIRA-1,C2BBE1,7.291203
981,MK-1775,C2BBE1,1.838394
982,MK-2206,C2BBE1,2.963832
983,MK-8776,C2BBE1,6.157275
984,MN-64,C2BBE1,6.73699
985,Methotrexate,C2BBE1,3.567483
986,Mirin,C2BBE1,5.188033
987,Mitoxantrone,C2BBE1,4.142433
988,Motesanib,C2BBE1,6.813743
989,Mycophenolic acid,C2BBE1,1.699033
990,N-acetyl cysteine,C2BBE1,10.123821
991,NU7441,C2BBE1,2.27521
992,Navitoclax,C2BBE1,1.304275
993,Nelarabine,C2BBE1,6.61107
994,Nilotinib,C2BBE1,2.652653
995,Niraparib,C2BBE1,6.304951
996,Nutlin-3a (-),C2BBE1,6.199884
997,OSI-027,C2BBE1,1.837895
998,OTX015,C2BBE1,3.597799
999,Obatoclax Mesylate,C2BBE1,0.076891
1000,Osimertinib,C2BBE1,1.751272
1001,Oxaliplatin,C2BBE1,3.639759
1002,P22077,C2BBE1,3.61517
1003,PD0325901,C2BBE1,0.513687
1004,PD173074,C2BBE1,4.181016
1005,PFI-1,C2BBE1,4.347031
1006,PFI3,C2BBE1,6.37079
1007,PLX-4720,C2BBE1,5.289576
1008,PRIMA-1MET,C2BBE1,4.13912
1009,PRT062607,C2BBE1,5.555017
1010,Palbociclib,C2BBE1,5.892031
1011,Pevonedistat,C2BBE1,2.716201
1012,Picolinici-acid,C2BBE1,6.704215
1013,Pictilisib,C2BBE1,-0.150238
1014,Podophyllotoxin bromide,C2BBE1,0.771092
1015,Pyridostatin,C2BBE1,4.722071
1016,RO-3306,C2BBE1,6.547632
1017,RVX-208,C2BBE1,6.267203
1018,Rapamycin,C2BBE1,-0.9889
1019,Refametinib,C2BBE1,2.472064
1020,Remodelin,C2BBE1,3.375095
1021,Ribociclib,C2BBE1,4.650282
1022,Romidepsin,C2BBE1,-5.591861
1023,Rucaparib,C2BBE1,5.46074
1024,Ruxolitinib,C2BBE1,6.248011
1025,SB505124,C2BBE1,-0.852822
1026,SB590885,C2BBE1,5.032043
1027,SGC-CBP30,C2BBE1,6.256861
1028,SGC0946,C2BBE1,3.512081
1029,SN-38,C2BBE1,0.060204
1030,Sabutoclax,C2BBE1,0.392222
1031,Sapitinib,C2BBE1,2.325257
1032,Savolitinib,C2BBE1,3.228321
1033,Schweinfurthin A,C2BBE1,2.318654
1034,Selumetinib,C2BBE1,4.305789
1035,Sepantronium bromide,C2BBE1,-4.336893
1036,Sinularin,C2BBE1,4.319982
1037,Sorafenib,C2BBE1,2.940689
1038,Staurosporine,C2BBE1,-0.467004
1039,Talazoparib,C2BBE1,5.52257
1040,Tamoxifen,C2BBE1,3.649441
1041,Tanespimycin,C2BBE1,1.611758
1042,Taselisib,C2BBE1,1.069836
1043,Telomerase Inhibitor IX,C2BBE1,0.285884
1044,Temozolomide,C2BBE1,8.334454
1045,Temsirolimus,C2BBE1,2.449772
1046,Teniposide,C2BBE1,3.083709
1047,Topotecan,C2BBE1,2.807799
1048,Trametinib,C2BBE1,-0.389648
1049,UMI-77,C2BBE1,1.697711
1050,UNC0379,C2BBE1,5.178169
1051,UNC0638,C2BBE1,6.043509
1052,Ulixertinib,C2BBE1,3.6026
1053,Uprosertib,C2BBE1,3.622767
1054,VE-822,C2BBE1,6.246838
1055,VE821,C2BBE1,5.84664
1056,VX-11e,C2BBE1,2.793273
1057,Veliparib,C2BBE1,6.438521
1058,Venetoclax,C2BBE1,3.736786
1059,Vinblastine,C2BBE1,-0.681085
1060,Vinorelbine,C2BBE1,-0.222999
1061,Vismodegib,C2BBE1,5.702972
1062,WEHI-539,C2BBE1,3.352828
1063,WIKI4,C2BBE1,2.965499
1064,WZ4003,C2BBE1,4.316267
1065,Wee1 Inhibitor,C2BBE1,2.728205
1066,Wnt-C59,C2BBE1,2.717836
1067,XAV939,C2BBE1,6.515868
1068,YK-4-279,C2BBE1,4.15991
1069,ZM447439,C2BBE1,6.392406
1070,Zoledronate,C2BBE1,4.533507
1071,alpha-lipoic acid,C2BBE1,8.769834
1072,glutathione,C2BBE1,9.568579
1073,5-Fluorouracil,HCC827,5.191741
1074,5-azacytidine,HCC827,3.595454
1075,A-366,HCC827,6.028838
1076,ABT737,HCC827,4.389625
1077,AGI-5198,HCC827,5.698307
1078,AGK2,HCC827,4.342128
1079,AMG-319,HCC827,4.792711
1080,AT13148,HCC827,3.666321
1081,AZ6102,HCC827,2.74864
1082,AZ960,HCC827,5.047218
1083,AZD1208,HCC827,5.791158
1084,AZD1332,HCC827,6.636518
1085,AZD3759,HCC827,-2.602837
1086,AZD4547,HCC827,3.380675
1087,AZD5153,HCC827,2.843574
1088,AZD5363,HCC827,4.219376
1089,AZD5438,HCC827,2.575397
1090,AZD5582,HCC827,2.972299
1091,AZD5991,HCC827,6.67956
1092,AZD6738,HCC827,2.491286
1093,AZD7762,HCC827,-0.259637
1094,AZD8055,HCC827,0.20646
1095,AZD8186,HCC827,2.968449
1096,Afatinib,HCC827,-3.935928
1097,Afuresertib,HCC827,4.136904
1098,Alisertib,HCC827,2.581718
1099,Alpelisib,HCC827,4.250128
1100,Avagacestat,HCC827,5.974605
1101,Axitinib,HCC827,4.678995
1102,BIBR-1532,HCC827,5.171032
1103,BMS-345541,HCC827,4.410972
1104,BMS-536924,HCC827,2.067005
1105,BMS-754807,HCC827,4.120546
1106,Bleomycin,HCC827,2.310292
1107,Bleomycin (50 uM),HCC827,4.117045
1108,Bortezomib,HCC827,-4.751015
1109,Bromosporine,HCC827,3.584292
1110,Buparlisib,HCC827,1.703575
1111,CCT007093,HCC827,5.944281
1112,CPI-637,HCC827,6.23381
1113,CZC24832,HCC827,5.523252
1114,Camptothecin,HCC827,-0.321596
1115,Carmustine,HCC827,7.419218
1116,Cisplatin,HCC827,4.559979
1117,Crizotinib,HCC827,3.554618
1118,Cyclophosphamide,HCC827,7.068307
1119,Cytarabine,HCC827,2.25954
1120,Dabrafenib,HCC827,6.494942
1121,Dacarbazine,HCC827,6.797071
1122,Dactinomycin,HCC827,-3.509835
1123,Dactolisib,HCC827,-0.743924
1124,Dasatinib,HCC827,-1.569385
1125,Dihydrorotenone,HCC827,1.926909
1126,Dinaciclib,HCC827,-3.045723
1127,Docetaxel,HCC827,-0.806449
1128,Doramapimod,HCC827,6.395796
1129,EHT-1864,HCC827,4.657623
1130,EPZ004777,HCC827,5.774092
1131,EPZ5676,HCC827,5.850756
1132,Elephantin,HCC827,4.11489
1133,Entinostat,HCC827,-0.061344
1134,Entospletinib,HCC827,5.248491
1135,Epirubicin,HCC827,0.302015
1136,Erlotinib,HCC827,-2.707414
1137,Fludarabine,HCC827,5.613852
1138,Foretinib,HCC827,1.215347
1139,Fulvestrant,HCC827,4.347685
1140,GDC0810,HCC827,6.591395
1141,GNE-317,HCC827,0.670109
1142,GSK-LSD1,HCC827,2.091152
1143,GSK1904529A,HCC827,4.790134
1144,GSK2110183B,HCC827,5.438623
1145,GSK2578215A,HCC827,6.097336
1146,GSK2606414,HCC827,3.852861
1147,GSK2801,HCC827,5.478945
1148,GSK2830371,HCC827,6.682668
1149,GSK343,HCC827,3.689302
1150,GSK591,HCC827,4.344956
1151,Gallibiscoquinazole,HCC827,2.816217
1152,Gefitinib,HCC827,-2.738697
1153,Gemcitabine,HCC827,2.488382
1154,I-BET-762,HCC827,4.108792
1155,I-BRD9,HCC827,7.025837
1156,ICL-SIRT078,HCC827,3.587875
1157,IWP-2,HCC827,1.912871
1158,Ibrutinib,HCC827,4.930049
1159,Ipatasertib,HCC827,4.428936
1160,Irinotecan,HCC827,4.13326
1161,JNK Inhibitor VIII,HCC827,6.47021
1162,JQ1,HCC827,3.797048
1163,KU-55933,HCC827,6.402763
1164,L-Oxonoreleagnine,HCC827,3.925418
1165,LCL161,HCC827,4.12887
1166,LGK974,HCC827,4.241947
1167,LJI308,HCC827,6.178287
1168,LMP744,HCC827,2.670692
1169,LY2109761,HCC827,5.333651
1170,Leflunomide,HCC827,5.431557
1171,Lenalidomide,HCC827,6.196843
1172,Lestaurtinib,HCC827,0.150939
1173,Linsitinib,HCC827,5.207676
1174,Luminespib,HCC827,-1.178819
1175,MG-132,HCC827,-1.488899
1176,MIM1,HCC827,5.005143
1177,MIRA-1,HCC827,7.49016
1178,MK-1775,HCC827,0.629055
1179,MK-2206,HCC827,3.571288
1180,MK-8776,HCC827,2.227803
1181,MN-64,HCC827,5.909207
1182,Methotrexate,HCC827,-0.163374
1183,Mirin,HCC827,4.332144
1184,Mitoxantrone,HCC827,2.183763
1185,Motesanib,HCC827,6.600753
1186,Mycophenolic acid,HCC827,3.4303
1187,N-acetyl cysteine,HCC827,10.735992
1188,NU7441,HCC827,3.533807
1189,Navitoclax,HCC827,3.326192
1190,Nelarabine,HCC827,7.272017
1191,Nilotinib,HCC827,5.265869
1192,Niraparib,HCC827,5.389704
1193,Nutlin-3a (-),HCC827,6.196977
1194,OSI-027,HCC827,2.338258
1195,OTX015,HCC827,6.368497
1196,Obatoclax Mesylate,HCC827,0.214271
1197,Osimertinib,HCC827,-3.593735
1198,Oxaliplatin,HCC827,5.573582
1199,P22077,HCC827,3.348494
1200,PD0325901,HCC827,3.312647
1201,PD173074,HCC827,4.979329
1202,PFI-1,HCC827,4.923893
1203,PFI3,HCC827,6.165112
1204,PLX-4720,HCC827,3.303863
1205,PRIMA-1MET,HCC827,6.004583
1206,PRT062607,HCC827,4.610552
1207,Palbociclib,HCC827,6.131633
1208,Pevonedistat,HCC827,2.32072
1209,Picolinici-acid,HCC827,5.621263
1210,Pictilisib,HCC827,1.080641
1211,Podophyllotoxin bromide,HCC827,-0.434334
1212,Pyridostatin,HCC827,3.318982
1213,RO-3306,HCC827,6.559052
1214,RVX-208,HCC827,6.349175
1215,Rapamycin,HCC827,0.070963
1216,Refametinib,HCC827,2.633088
1217,Remodelin,HCC827,5.244314
1218,Ribociclib,HCC827,5.29779
1219,Romidepsin,HCC827,-5.808266
1220,Rucaparib,HCC827,3.376308
1221,Ruxolitinib,HCC827,3.707325
1222,SB590885,HCC827,5.632307
1223,SGC-CBP30,HCC827,5.630287
1224,SGC0946,HCC827,2.557969
1225,SN-38,HCC827,-0.430806
1226,Sabutoclax,HCC827,-1.225513
1227,Savolitinib,HCC827,4.425659
1228,Schweinfurthin A,HCC827,4.285297
1229,Selumetinib,HCC827,3.196617
1230,Sepantronium bromide,HCC827,-4.616246
1231,Sinularin,HCC827,3.103045
1232,Sorafenib,HCC827,3.868251
1233,Staurosporine,HCC827,-1.467606
1234,Talazoparib,HCC827,5.426588
1235,Tamoxifen,HCC827,4.133604
1236,Tanespimycin,HCC827,1.484273
1237,Taselisib,HCC827,1.636005
1238,Telomerase Inhibitor IX,HCC827,2.288275
1239,Temozolomide,HCC827,7.065678
1240,Temsirolimus,HCC827,1.814163
1241,Teniposide,HCC827,2.526709
1242,Topotecan,HCC827,1.38073
1243,Trametinib,HCC827,2.250742
1244,UMI-77,HCC827,3.498521
1245,UNC0379,HCC827,3.765204
1246,UNC0638,HCC827,5.298255
1247,Ulixertinib,HCC827,4.95217
1248,Uprosertib,HCC827,4.478582
1249,VE-822,HCC827,5.554657
1250,VE821,HCC827,3.082994
1251,VX-11e,HCC827,2.985633
1252,Veliparib,HCC827,6.252406
1253,Venetoclax,HCC827,4.727563
1254,Vinblastine,HCC827,-1.382337
1255,Vinorelbine,HCC827,-1.832171
1256,Vismodegib,HCC827,6.367726
1257,WEHI-539,HCC827,4.807175
1258,WIKI4,HCC827,4.14231
1259,WZ4003,HCC827,3.106007
1260,Wee1 Inhibitor,HCC827,2.799336
1261,Wnt-C59,HCC827,3.909002
1262,XAV939,HCC827,3.172621
1263,YK-4-279,HCC827,4.201303
1264,ZM447439,HCC827,3.100615
1265,Zoledronate,HCC827,4.979429
1266,alpha-lipoic acid,HCC827,9.101132
1267,glutathione,HCC827,10.39662
1268,5-Fluorouracil,NCIH1581,4.860801
1269,5-azacytidine,NCIH1581,1.765969
1270,A-366,NCIH1581,5.027511
1271,ABT737,NCIH1581,2.204664
1272,AGI-5198,NCIH1581,4.544446
1273,AGK2,NCIH1581,3.445968
1274,AMG-319,NCIH1581,5.030541
1275,AT13148,NCIH1581,4.575951
1276,AZ6102,NCIH1581,3.013069
1277,AZ960,NCIH1581,0.594892
1278,AZD1208,NCIH1581,4.481184
1279,AZD1332,NCIH1581,0.680497
1280,AZD3759,NCIH1581,3.086081
1281,AZD4547,NCIH1581,-0.747999
1282,AZD5153,NCIH1581,2.750469
1283,AZD5363,NCIH1581,3.832049
1284,AZD5438,NCIH1581,2.016102
1285,AZD5582,NCIH1581,1.40527
1286,AZD5991,NCIH1581,-1.13365
1287,AZD6738,NCIH1581,2.361655
1288,AZD7762,NCIH1581,0.71678
1289,AZD8055,NCIH1581,-0.644606
1290,AZD8186,NCIH1581,5.258966
1291,Afatinib,NCIH1581,1.950003
1292,Afuresertib,NCIH1581,3.701037
1293,Alisertib,NCIH1581,-0.102237
1294,Alpelisib,NCIH1581,4.740599
1295,Avagacestat,NCIH1581,4.817899
1296,Axitinib,NCIH1581,1.365925
1297,BIBR-1532,NCIH1581,5.265635
1298,BMS-345541,NCIH1581,3.712784
1299,BMS-536924,NCIH1581,2.218098
1300,BMS-754807,NCIH1581,1.786625
1301,Bleomycin,NCIH1581,3.710944
1302,Bleomycin (50 uM),NCIH1581,3.203893
1303,Bortezomib,NCIH1581,-4.376494
1304,Bromosporine,NCIH1581,1.746688
1305,Buparlisib,NCIH1581,0.712241
1306,CCT007093,NCIH1581,4.819506
1307,CPI-637,NCIH1581,3.667258
1308,CZC24832,NCIH1581,4.759647
1309,Camptothecin,NCIH1581,-2.025838
1310,Carmustine,NCIH1581,6.130773
1311,Cisplatin,NCIH1581,3.963241
1312,Crizotinib,NCIH1581,3.008991
1313,Cyclophosphamide,NCIH1581,4.007674
1314,Cytarabine,NCIH1581,1.191308
1315,Dabrafenib,NCIH1581,3.999557
1316,Dacarbazine,NCIH1581,4.995142
1317,Dactinomycin,NCIH1581,-3.393066
1318,Dactolisib,NCIH1581,-2.644853
1319,Daporinad,NCIH1581,-4.226692
1320,Dasatinib,NCIH1581,3.855439
1321,Dihydrorotenone,NCIH1581,0.048153
1322,Dinaciclib,NCIH1581,-4.119874
1323,Docetaxel,NCIH1581,-5.512407
1324,Doramapimod,NCIH1581,5.304331
1325,EHT-1864,NCIH1581,3.33075
1326,EPZ004777,NCIH1581,4.592662
1327,EPZ5676,NCIH1581,5.275593
1328,Elephantin,NCIH1581,2.751283
1329,Entinostat,NCIH1581,3.015785
1330,Entospletinib,NCIH1581,4.354953
1331,Epirubicin,NCIH1581,-1.096488
1332,Erlotinib,NCIH1581,4.112285
1333,Fludarabine,NCIH1581,4.394835
1334,Foretinib,NCIH1581,0.327629
1335,Fulvestrant,NCIH1581,3.513857
1336,GDC0810,NCIH1581,4.660495
1337,GNE-317,NCIH1581,0.50427
1338,GSK-LSD1,NCIH1581,1.383526
1339,GSK1904529A,NCIH1581,4.075643
1340,GSK2110183B,NCIH1581,3.929845
1341,GSK2578215A,NCIH1581,3.757154
1342,GSK2606414,NCIH1581,2.810785
1343,GSK2801,NCIH1581,4.58431
1344,GSK2830371,NCIH1581,5.33532
1345,GSK343,NCIH1581,3.511419
1346,GSK591,NCIH1581,4.976201
1347,Gallibiscoquinazole,NCIH1581,2.956016
1348,Gefitinib,NCIH1581,3.216317
1349,Gemcitabine,NCIH1581,1.558117
1350,I-BET-762,NCIH1581,3.058881
1351,I-BRD9,NCIH1581,4.144731
1352,ICL-SIRT078,NCIH1581,3.364972
1353,IWP-2,NCIH1581,2.163756
1354,Ibrutinib,NCIH1581,2.621285
1355,Ipatasertib,NCIH1581,3.773367
1356,Irinotecan,NCIH1581,2.310991
1357,JNK Inhibitor VIII,NCIH1581,4.559084
1358,JQ1,NCIH1581,3.344303
1359,KU-55933,NCIH1581,5.33532
1360,L-Oxonoreleagnine,NCIH1581,4.113028
1361,LCL161,NCIH1581,5.316508
1362,LGK974,NCIH1581,2.37787
1363,LJI308,NCIH1581,4.782424
1364,LMP744,NCIH1581,-0.063479
1365,LY2109761,NCIH1581,4.911874
1366,Leflunomide,NCIH1581,5.569893
1367,Lenalidomide,NCIH1581,5.228744
1368,Lestaurtinib,NCIH1581,0.044623
1369,Linsitinib,NCIH1581,3.428846
1370,Luminespib,NCIH1581,-1.108068
1371,MG-132,NCIH1581,-0.902285
1372,MIM1,NCIH1581,4.116631
1373,MIRA-1,NCIH1581,4.368745
1374,MK-1775,NCIH1581,0.335078
1375,MK-2206,NCIH1581,3.951959
1376,MK-8776,NCIH1581,3.416108
1377,MN-64,NCIH1581,3.55954
1378,Methotrexate,NCIH1581,-3.789092
1379,Mirin,NCIH1581,4.593381
1380,Mitoxantrone,NCIH1581,2.60751
1381,Motesanib,NCIH1581,5.33532
1382,Mycophenolic acid,NCIH1581,1.474414
1383,N-acetyl cysteine,NCIH1581,10.421036
1384,NU7441,NCIH1581,4.836489
1385,Navitoclax,NCIH1581,1.810059
1386,Nelarabine,NCIH1581,6.015897
1387,Nilotinib,NCIH1581,3.017806
1388,Niraparib,NCIH1581,4.86392
1389,Nutlin-3a (-),NCIH1581,5.111195
1390,OSI-027,NCIH1581,0.128498
1391,OTX015,NCIH1581,2.897594
1392,Obatoclax Mesylate,NCIH1581,0.528968
1393,Osimertinib,NCIH1581,1.931873
1394,Oxaliplatin,NCIH1581,4.778602
1395,P22077,NCIH1581,3.41473
1396,PD0325901,NCIH1581,0.927851
1397,PD173074,NCIH1581,2.276786
1398,PFI-1,NCIH1581,4.597111
1399,PFI3,NCIH1581,3.710156
1400,PLX-4720,NCIH1581,3.170836
1401,PRIMA-1MET,NCIH1581,5.64828
1402,PRT062607,NCIH1581,3.104524
1403,Palbociclib,NCIH1581,3.287708
1404,Pevonedistat,NCIH1581,-0.192305
1405,Picolinici-acid,NCIH1581,4.239276
1406,Pictilisib,NCIH1581,2.185135
1407,Podophyllotoxin bromide,NCIH1581,-1.503848
1408,Pyridostatin,NCIH1581,2.390216
1409,RO-3306,NCIH1581,2.295301
1410,RVX-208,NCIH1581,3.908919
1411,Rapamycin,NCIH1581,-3.344975
1412,Refametinib,NCIH1581,1.424854
1413,Ribociclib,NCIH1581,1.080451
1414,Romidepsin,NCIH1581,-5.451966
1415,Rucaparib,NCIH1581,3.04645
1416,Ruxolitinib,NCIH1581,3.896503
