,drug,cell_line,IC50
740,Foretinib,A101D,0.441549
741,Fulvestrant,A101D,4.57441
742,GDC0810,A101D,5.780097
743,GNE-317,A101D,-0.016563
744,GSK2578215A,A101D,5.093699
745,GSK2606414,A101D,2.515183
746,GSK2801,A101D,5.984099
747,GSK2830371,A101D,4.95475
748,GSK343,A101D,2.482056
749,GW441756,A101D,2.560479
750,Gallibiscoquinazole,A101D,2.877264
751,Gefitinib,A101D,3.788991
752,Gemcitabine,A101D,-4.425918
753,I-BET-762,A101D,2.429231
754,I-BRD9,A101D,4.013667
755,ICL-SIRT078,A101D,2.825809
756,IWP-2,A101D,3.144803
757,Ibrutinib,A101D,6.316881
758,Ipatasertib,A101D,3.80683
759,Irinotecan,A101D,2.556283
760,JNK Inhibitor VIII,A101D,5.683355
761,JQ1,A101D,0.888394
762,KRAS (G12C) Inhibitor-12,A101D,3.562459
763,KU-55933,A101D,3.691217
764,L-Oxonoreleagnine,A101D,4.099089
765,LGK974,A101D,4.900866
766,LJI308,A101D,4.084553
767,LMP744,A101D,-0.388949
768,LY2109761,A101D,6.18273
769,Lapatinib,A101D,2.223729
770,Leflunomide,A101D,5.013599
771,Lenalidomide,A101D,5.839225
772,Linsitinib,A101D,5.219105
773,Luminespib,A101D,-1.961041
774,MG-132,A101D,-2.990291
775,MIM1,A101D,4.108693
776,MIRA-1,A101D,3.594124
777,MK-2206,A101D,3.004413
778,ML323,A101D,5.071922
779,MN-64,A101D,5.133064
780,Methotrexate,A101D,1.868041
781,Mirin,A101D,4.675386
782,Mitoxantrone,A101D,1.072435
783,Motesanib,A101D,5.875725
784,Mycophenolic acid,A101D,0.332671
785,N-acetyl cysteine,A101D,10.288385
786,NU7441,A101D,2.399076
787,NVP-ADW742,A101D,2.048064
788,Navitoclax,A101D,1.517395
789,Nelarabine,A101D,6.568278
790,Nilotinib,A101D,3.134265
791,Niraparib,A101D,5.437382
792,Nutlin-3a (-),A101D,2.31233
793,OF-1,A101D,5.183961
794,OSI-027,A101D,2.268155
795,OTX015,A101D,1.344809
796,Obatoclax Mesylate,A101D,-1.038164
797,Olaparib,A101D,4.371187
798,Osimertinib,A101D,3.342514
799,P22077,A101D,3.386455
800,PCI-34051,A101D,4.579814
801,PD0325901,A101D,-1.737046
802,PD173074,A101D,4.910767
803,PFI-1,A101D,3.230754
804,PFI3,A101D,5.925184
805,PLX-4720,A101D,1.355216
806,POMHEX,A101D,2.52872
807,PRIMA-1MET,A101D,3.361337
808,PRT062607,A101D,3.941058
809,Paclitaxel,A101D,-3.72567
810,Pevonedistat,A101D,-0.281275
811,Picolinici-acid,A101D,5.388484
812,Pictilisib,A101D,0.58427
813,Podophyllotoxin bromide,A101D,-1.337843
814,Pyridostatin,A101D,3.786312
815,RO-3306,A101D,2.252193
816,RVX-208,A101D,5.258357
817,Rapamycin,A101D,-4.40798
818,Refametinib,A101D,-0.195098
819,Remodelin,A101D,5.126682
820,Ribociclib,A101D,3.911755
821,Romidepsin,A101D,-6.283654
822,Rucaparib,A101D,4.782792
823,Ruxolitinib,A101D,5.32777
824,SB216763,A101D,4.370663
825,SB590885,A101D,0.891654
826,SCH772984,A101D,0.743311
827,SGC-CBP30,A101D,4.19092
828,SGC0946,A101D,2.17912
829,SN-38,A101D,-4.246648
830,Sabutoclax,A101D,-1.107939
831,Sapitinib,A101D,5.557492
832,Savolitinib,A101D,2.505996
833,Schweinfurthin A,A101D,2.28509
834,Selumetinib,A101D,1.007914
835,Sepantronium bromide,A101D,-6.272035
836,Serdemetan,A101D,3.492969
837,Sinularin,A101D,3.331862
838,Sorafenib,A101D,2.584758
839,Staurosporine,A101D,-2.98248
840,Talazoparib,A101D,2.845414
841,Tamoxifen,A101D,2.528269
842,Taselisib,A101D,1.457826
843,Telomerase Inhibitor IX,A101D,-1.003577
844,Temozolomide,A101D,5.957069
845,Teniposide,A101D,0.287774
846,Topotecan,A101D,0.158983
847,Trametinib,A101D,-2.414401
848,UMI-77,A101D,2.588245
849,UNC0379,A101D,4.732749
850,UNC0638,A101D,4.579878
851,VE-822,A101D,4.977676
852,VE821,A101D,4.888522
853,VX-11e,A101D,1.061044
854,Veliparib,A101D,4.824732
855,Venetoclax,A101D,1.705522
856,Vincristine,A101D,-2.571966
857,Vinorelbine,A101D,-4.442995
858,Vorinostat,A101D,1.598615
859,WEHI-539,A101D,2.960597
860,WIKI4,A101D,3.78365
861,WZ4003,A101D,2.080894
862,Wee1 Inhibitor,A101D,2.352351
863,Wnt-C59,A101D,5.357343
864,XAV939,A101D,4.343798
865,YK-4-279,A101D,1.879476
866,ZM447439,A101D,1.290835
867,Zoledronate,A101D,4.116878
868,alpha-lipoic acid,A101D,8.395292
869,5-Fluorouracil,C2BBE1,5.541599
870,5-azacytidine,C2BBE1,4.549438
871,A-366,C2BBE1,4.874423
872,ABT737,C2BBE1,1.670033
873,AGI-5198,C2BBE1,5.702127
874,AGI-6780,C2BBE1,5.229348
875,AGK2,C2BBE1,2.370978
876,AMG-319,C2BBE1,6.934709
877,AT13148,C2BBE1,3.138261
878,AZ960,C2BBE1,2.582341
879,AZD1208,C2BBE1,6.71263
880,AZD1332,C2BBE1,3.277334
881,AZD2014,C2BBE1,1.158246
882,AZD3759,C2BBE1,2.738243
883,AZD4547,C2BBE1,6.406839
884,AZD5153,C2BBE1,2.344276
885,AZD5363,C2BBE1,3.404528
886,AZD5438,C2BBE1,3.646946
887,AZD5582,C2BBE1,4.726047
888,AZD6738,C2BBE1,2.274581
889,AZD7762,C2BBE1,2.997346
890,AZD8055,C2BBE1,0.312687
891,AZD8186,C2BBE1,-0.10401
892,Acetalax,C2BBE1,3.792122
893,Afatinib,C2BBE1,2.739204
894,Afuresertib,C2BBE1,2.654248
895,Alpelisib,C2BBE1,4.185727
896,Axitinib,C2BBE1,4.039492
897,BI-2536,C2BBE1,4.365715
898,BIBR-1532,C2BBE1,5.580072
899,BMS-345541,C2BBE1,3.509565
900,BMS-536924,C2BBE1,5.138553
901,BMS-754807,C2BBE1,3.713903
902,Bleomycin,C2BBE1,3.146168
903,Bleomycin (50 uM),C2BBE1,5.869675
904,Bortezomib,C2BBE1,-4.759192
905,Bosutinib,C2BBE1,4.010423
906,Bromosporine,C2BBE1,4.473172
907,Buparlisib,C2BBE1,0.441999
908,CCT007093,C2BBE1,6.738015
909,CPI-637,C2BBE1,6.79084
910,CZC24832,C2BBE1,6.361846
911,Camptothecin,C2BBE1,0.342885
912,Carmustine,C2BBE1,6.529392
913,Cediranib,C2BBE1,2.207552
914,Cisplatin,C2BBE1,4.287714
915,Crizotinib,C2BBE1,3.915682
916,Cyclophosphamide,C2BBE1,6.890442
917,Cytarabine,C2BBE1,2.917281
918,Dabrafenib,C2BBE1,6.276868
919,Dacarbazine,C2BBE1,6.608715
920,Dactinomycin,C2BBE1,-2.203037
921,Dactolisib,C2BBE1,-2.529623
922,Dasatinib,C2BBE1,1.613203
923,Dihydrorotenone,C2BBE1,0.328285
924,Dinaciclib,C2BBE1,-2.000374
925,Docetaxel,C2BBE1,-0.593063
926,Doramapimod,C2BBE1,5.709769
927,EHT-1864,C2BBE1,4.242232
928,EPZ004777,C2BBE1,6.556827
929,EPZ5676,C2BBE1,6.435764
930,Entinostat,C2BBE1,2.975619
931,Entospletinib,C2BBE1,2.876508
932,Epirubicin,C2BBE1,0.967466
933,Erlotinib,C2BBE1,3.333798
934,Fludarabine,C2BBE1,5.842505
935,Foretinib,C2BBE1,2.001516
936,Fulvestrant,C2BBE1,4.998894
937,GDC0810,C2BBE1,6.462043
938,GNE-317,C2BBE1,-0.755963
939,GSK2578215A,C2BBE1,5.269113
940,GSK2606414,C2BBE1,4.168855
941,GSK2801,C2BBE1,6.634056
942,GSK2830371,C2BBE1,6.745721
943,GSK343,C2BBE1,5.19843
944,GW441756,C2BBE1,3.873771
945,Gallibiscoquinazole,C2BBE1,4.495319
946,Gefitinib,C2BBE1,3.968477
947,Gemcitabine,C2BBE1,1.557271
948,I-BET-762,C2BBE1,3.846866
949,I-BRD9,C2BBE1,5.351201
950,ICL-SIRT078,C2BBE1,4.592394
951,IWP-2,C2BBE1,4.165703
952,Ibrutinib,C2BBE1,3.283569
953,Ipatasertib,C2BBE1,3.74146
954,Irinotecan,C2BBE1,5.906862
955,JNK Inhibitor VIII,C2BBE1,6.768874
956,JQ1,C2BBE1,4.393711
957,KRAS (G12C) Inhibitor-12,C2BBE1,6.288245
958,KU-55933,C2BBE1,4.599611
959,L-Oxonoreleagnine,C2BBE1,5.353515
960,LGK974,C2BBE1,3.895076
961,LJI308,C2BBE1,6.354227
962,LMP744,C2BBE1,1.255376
963,LY2109761,C2BBE1,7.032531
964,Lapatinib,C2BBE1,3.136563
965,Leflunomide,C2BBE1,5.999492
966,Lenalidomide,C2BBE1,6.839356
967,Linsitinib,C2BBE1,3.912477
968,Luminespib,C2BBE1,-1.83787
969,MG-132,C2BBE1,-1.576372
970,MIM1,C2BBE1,5.291894
971,MIRA-1,C2BBE1,7.291203
972,MK-2206,C2BBE1,2.963832
973,ML323,C2BBE1,4.732432
974,MN-64,C2BBE1,6.73699
975,Methotrexate,C2BBE1,3.567483
976,Mirin,C2BBE1,5.188033
977,Mitoxantrone,C2BBE1,4.142433
978,Motesanib,C2BBE1,6.813743
979,Mycophenolic acid,C2BBE1,1.699033
980,N-acetyl cysteine,C2BBE1,10.123821
981,NU7441,C2BBE1,2.27521
982,NVP-ADW742,C2BBE1,3.117841
983,Navitoclax,C2BBE1,1.304275
984,Nelarabine,C2BBE1,6.61107
985,Nilotinib,C2BBE1,2.652653
986,Niraparib,C2BBE1,6.304951
987,Nutlin-3a (-),C2BBE1,6.199884
988,OF-1,C2BBE1,3.720597
989,OSI-027,C2BBE1,1.837895
990,OTX015,C2BBE1,3.597799
991,Obatoclax Mesylate,C2BBE1,0.076891
992,Olaparib,C2BBE1,6.645957
993,Osimertinib,C2BBE1,1.751272
994,P22077,C2BBE1,3.61517
995,PCI-34051,C2BBE1,4.978184
996,PD0325901,C2BBE1,0.513687
997,PD173074,C2BBE1,4.181016
998,PFI-1,C2BBE1,4.347031
999,PFI3,C2BBE1,6.37079
1000,PLX-4720,C2BBE1,5.289576
1001,POMHEX,C2BBE1,0.320706
1002,PRIMA-1MET,C2BBE1,4.13912
1003,PRT062607,C2BBE1,5.555017
1004,Paclitaxel,C2BBE1,0.985598
1005,Pevonedistat,C2BBE1,2.716201
1006,Picolinici-acid,C2BBE1,6.704215
1007,Pictilisib,C2BBE1,-0.150238
1008,Podophyllotoxin bromide,C2BBE1,0.771092
1009,Pyridostatin,C2BBE1,4.722071
1010,RO-3306,C2BBE1,6.547632
1011,RVX-208,C2BBE1,6.267203
1012,Rapamycin,C2BBE1,-0.9889
1013,Refametinib,C2BBE1,2.472064
1014,Remodelin,C2BBE1,3.375095
1015,Ribociclib,C2BBE1,4.650282
1016,Romidepsin,C2BBE1,-5.591861
1017,Rucaparib,C2BBE1,5.46074
1018,Ruxolitinib,C2BBE1,6.248011
1019,SB216763,C2BBE1,6.027876
1020,SB505124,C2BBE1,-0.852822
1021,SB590885,C2BBE1,5.032043
1022,SCH772984,C2BBE1,2.57271
1023,SGC-CBP30,C2BBE1,6.256861
1024,SGC0946,C2BBE1,3.512081
1025,SN-38,C2BBE1,0.060204
1026,Sabutoclax,C2BBE1,0.392222
1027,Sapitinib,C2BBE1,2.325257
1028,Savolitinib,C2BBE1,3.228321
1029,Schweinfurthin A,C2BBE1,2.318654
1030,Selumetinib,C2BBE1,4.305789
1031,Sepantronium bromide,C2BBE1,-4.336893
1032,Serdemetan,C2BBE1,5.688705
1033,Sinularin,C2BBE1,4.319982
1034,Sorafenib,C2BBE1,2.940689
1035,Staurosporine,C2BBE1,-0.467004
1036,Talazoparib,C2BBE1,5.52257
1037,Tamoxifen,C2BBE1,3.649441
1038,Taselisib,C2BBE1,1.069836
1039,Telomerase Inhibitor IX,C2BBE1,0.285884
1040,Temozolomide,C2BBE1,8.334454
1041,Teniposide,C2BBE1,3.083709
1042,Topotecan,C2BBE1,2.807799
1043,Trametinib,C2BBE1,-0.389648
1044,UMI-77,C2BBE1,1.697711
1045,UNC0379,C2BBE1,5.178169
1046,UNC0638,C2BBE1,6.043509
1047,VE-822,C2BBE1,6.246838
1048,VE821,C2BBE1,5.84664
1049,VX-11e,C2BBE1,2.793273
1050,Veliparib,C2BBE1,6.438521
1051,Venetoclax,C2BBE1,3.736786
1052,Vincristine,C2BBE1,0.033341
1053,Vinorelbine,C2BBE1,-0.222999
1054,Vorinostat,C2BBE1,1.520015
1055,WEHI-539,C2BBE1,3.352828
1056,WIKI4,C2BBE1,2.965499
1057,WZ4003,C2BBE1,4.316267
1058,Wee1 Inhibitor,C2BBE1,2.728205
1059,Wnt-C59,C2BBE1,2.717836
1060,XAV939,C2BBE1,6.515868
1061,YK-4-279,C2BBE1,4.15991
1062,ZM447439,C2BBE1,6.392406
1063,Zoledronate,C2BBE1,4.533507
1064,alpha-lipoic acid,C2BBE1,8.769834
1065,5-Fluorouracil,HCC827,5.191741
1066,5-azacytidine,HCC827,3.595454
1067,A-366,HCC827,6.028838
1068,ABT737,HCC827,4.389625
1069,AGI-5198,HCC827,5.698307
1070,AGI-6780,HCC827,5.258638
1071,AGK2,HCC827,4.342128
1072,AMG-319,HCC827,4.792711
1073,AT13148,HCC827,3.666321
1074,AZ960,HCC827,5.047218
1075,AZD1208,HCC827,5.791158
1076,AZD1332,HCC827,6.636518
1077,AZD2014,HCC827,3.100172
1078,AZD3759,HCC827,-2.602837
1079,AZD4547,HCC827,3.380675
1080,AZD5153,HCC827,2.843574
1081,AZD5363,HCC827,4.219376
1082,AZD5438,HCC827,2.575397
1083,AZD5582,HCC827,2.972299
1084,AZD6738,HCC827,2.491286
1085,AZD7762,HCC827,-0.259637
1086,AZD8055,HCC827,0.20646
1087,AZD8186,HCC827,2.968449
1088,Acetalax,HCC827,7.429243
1089,Afatinib,HCC827,-3.935928
1090,Afuresertib,HCC827,4.136904
1091,Alpelisib,HCC827,4.250128
1092,Axitinib,HCC827,4.678995
1093,BI-2536,HCC827,-0.024598
1094,BIBR-1532,HCC827,5.171032
1095,BMS-345541,HCC827,4.410972
1096,BMS-536924,HCC827,2.067005
1097,BMS-754807,HCC827,4.120546
1098,Bleomycin,HCC827,2.310292
1099,Bleomycin (50 uM),HCC827,4.117045
1100,Bortezomib,HCC827,-4.751015
1101,Bosutinib,HCC827,-0.149514
1102,Bromosporine,HCC827,3.584292
1103,Buparlisib,HCC827,1.703575
1104,CCT007093,HCC827,5.944281
1105,CPI-637,HCC827,6.23381
1106,CZC24832,HCC827,5.523252
1107,Camptothecin,HCC827,-0.321596
1108,Carmustine,HCC827,7.419218
1109,Cediranib,HCC827,0.034428
1110,Cisplatin,HCC827,4.559979
1111,Crizotinib,HCC827,3.554618
1112,Cyclophosphamide,HCC827,7.068307
1113,Cytarabine,HCC827,2.25954
1114,Dabrafenib,HCC827,6.494942
1115,Dacarbazine,HCC827,6.797071
1116,Dactinomycin,HCC827,-3.509835
1117,Dactolisib,HCC827,-0.743924
1118,Dasatinib,HCC827,-1.569385
1119,Dihydrorotenone,HCC827,1.926909
1120,Dinaciclib,HCC827,-3.045723
1121,Docetaxel,HCC827,-0.806449
1122,Doramapimod,HCC827,6.395796
1123,EHT-1864,HCC827,4.657623
1124,EPZ004777,HCC827,5.774092
1125,EPZ5676,HCC827,5.850756
1126,Entinostat,HCC827,-0.061344
1127,Entospletinib,HCC827,5.248491
1128,Epirubicin,HCC827,0.302015
1129,Erlotinib,HCC827,-2.707414
1130,Fludarabine,HCC827,5.613852
1131,Foretinib,HCC827,1.215347
1132,Fulvestrant,HCC827,4.347685
1133,GDC0810,HCC827,6.591395
1134,GNE-317,HCC827,0.670109
1135,GSK2578215A,HCC827,6.097336
1136,GSK2606414,HCC827,3.852861
1137,GSK2801,HCC827,5.478945
1138,GSK2830371,HCC827,6.682668
1139,GSK343,HCC827,3.689302
1140,GW441756,HCC827,4.333161
1141,Gallibiscoquinazole,HCC827,2.816217
1142,Gefitinib,HCC827,-2.738697
1143,Gemcitabine,HCC827,2.488382
1144,I-BET-762,HCC827,4.108792
1145,I-BRD9,HCC827,7.025837
1146,ICL-SIRT078,HCC827,3.587875
1147,IWP-2,HCC827,1.912871
1148,Ibrutinib,HCC827,4.930049
1149,Ipatasertib,HCC827,4.428936
1150,Irinotecan,HCC827,4.13326
1151,JNK Inhibitor VIII,HCC827,6.47021
1152,JQ1,HCC827,3.797048
1153,KRAS (G12C) Inhibitor-12,HCC827,5.936296
1154,KU-55933,HCC827,6.402763
1155,L-Oxonoreleagnine,HCC827,3.925418
1156,LGK974,HCC827,4.241947
1157,LJI308,HCC827,6.178287
1158,LMP744,HCC827,2.670692
1159,LY2109761,HCC827,5.333651
1160,Lapatinib,HCC827,1.139135
1161,Leflunomide,HCC827,5.431557
1162,Lenalidomide,HCC827,6.196843
1163,Linsitinib,HCC827,5.207676
1164,Luminespib,HCC827,-1.178819
1165,MG-132,HCC827,-1.488899
1166,MIM1,HCC827,5.005143
1167,MIRA-1,HCC827,7.49016
1168,MK-2206,HCC827,3.571288
1169,ML323,HCC827,5.843242
1170,MN-64,HCC827,5.909207
1171,Methotrexate,HCC827,-0.163374
1172,Mirin,HCC827,4.332144
1173,Mitoxantrone,HCC827,2.183763
1174,Motesanib,HCC827,6.600753
1175,Mycophenolic acid,HCC827,3.4303
1176,N-acetyl cysteine,HCC827,10.735992
1177,NU7441,HCC827,3.533807
1178,NVP-ADW742,HCC827,3.899977
1179,Navitoclax,HCC827,3.326192
1180,Nelarabine,HCC827,7.272017
1181,Nilotinib,HCC827,5.265869
1182,Niraparib,HCC827,5.389704
1183,Nutlin-3a (-),HCC827,6.196977
1184,OF-1,HCC827,3.666942
1185,OSI-027,HCC827,2.338258
1186,OTX015,HCC827,6.368497
1187,Obatoclax Mesylate,HCC827,0.214271
1188,Olaparib,HCC827,4.128216
1189,Osimertinib,HCC827,-3.593735
1190,P22077,HCC827,3.348494
1191,PCI-34051,HCC827,6.527695
1192,PD0325901,HCC827,3.312647
1193,PD173074,HCC827,4.979329
1194,PFI-1,HCC827,4.923893
1195,PFI3,HCC827,6.165112
1196,PLX-4720,HCC827,3.303863
1197,POMHEX,HCC827,1.099971
1198,PRIMA-1MET,HCC827,6.004583
1199,PRT062607,HCC827,4.610552
1200,Paclitaxel,HCC827,-0.057143
1201,Pevonedistat,HCC827,2.32072
1202,Picolinici-acid,HCC827,5.621263
1203,Pictilisib,HCC827,1.080641
1204,Podophyllotoxin bromide,HCC827,-0.434334
1205,Pyridostatin,HCC827,3.318982
1206,RO-3306,HCC827,6.559052
1207,RVX-208,HCC827,6.349175
1208,Rapamycin,HCC827,0.070963
1209,Refametinib,HCC827,2.633088
1210,Remodelin,HCC827,5.244314
1211,Ribociclib,HCC827,5.29779
1212,Romidepsin,HCC827,-5.808266
1213,Rucaparib,HCC827,3.376308
1214,Ruxolitinib,HCC827,3.707325
1215,SB216763,HCC827,5.519993
1216,SB590885,HCC827,5.632307
1217,SCH772984,HCC827,1.519828
1218,SGC-CBP30,HCC827,5.630287
1219,SGC0946,HCC827,2.557969
1220,SN-38,HCC827,-0.430806
1221,Sabutoclax,HCC827,-1.225513
1222,Savolitinib,HCC827,4.425659
1223,Schweinfurthin A,HCC827,4.285297
1224,Selumetinib,HCC827,3.196617
1225,Sepantronium bromide,HCC827,-4.616246
1226,Serdemetan,HCC827,3.94838
1227,Sinularin,HCC827,3.103045
1228,Sorafenib,HCC827,3.868251
1229,Staurosporine,HCC827,-1.467606
1230,Talazoparib,HCC827,5.426588
1231,Tamoxifen,HCC827,4.133604
1232,Taselisib,HCC827,1.636005
1233,Telomerase Inhibitor IX,HCC827,2.288275
1234,Temozolomide,HCC827,7.065678
1235,Teniposide,HCC827,2.526709
1236,Topotecan,HCC827,1.38073
1237,Trametinib,HCC827,2.250742
1238,UMI-77,HCC827,3.498521
1239,UNC0379,HCC827,3.765204
1240,UNC0638,HCC827,5.298255
1241,VE-822,HCC827,5.554657
1242,VE821,HCC827,3.082994
1243,VX-11e,HCC827,2.985633
1244,Veliparib,HCC827,6.252406
1245,Venetoclax,HCC827,4.727563
1246,Vincristine,HCC827,-2.032066
1247,Vinorelbine,HCC827,-1.832171
1248,Vorinostat,HCC827,2.554634
1249,WEHI-539,HCC827,4.807175
1250,WIKI4,HCC827,4.14231
1251,WZ4003,HCC827,3.106007
1252,Wee1 Inhibitor,HCC827,2.799336
1253,Wnt-C59,HCC827,3.909002
1254,XAV939,HCC827,3.172621
1255,YK-4-279,HCC827,4.201303
1256,ZM447439,HCC827,3.100615
1257,Zoledronate,HCC827,4.979429
1258,alpha-lipoic acid,HCC827,9.101132
1259,5-Fluorouracil,NCIH1581,4.860801
1260,5-azacytidine,NCIH1581,1.765969
1261,A-366,NCIH1581,5.027511
1262,ABT737,NCIH1581,2.204664
1263,AGI-5198,NCIH1581,4.544446
1264,AGI-6780,NCIH1581,2.235708
1265,AGK2,NCIH1581,3.445968
1266,AMG-319,NCIH1581,5.030541
1267,AT13148,NCIH1581,4.575951
1268,AZ960,NCIH1581,0.594892
1269,AZD1208,NCIH1581,4.481184
1270,AZD1332,NCIH1581,0.680497
1271,AZD2014,NCIH1581,0.204859
1272,AZD3759,NCIH1581,3.086081
1273,AZD4547,NCIH1581,-0.747999
1274,AZD5153,NCIH1581,2.750469
1275,AZD5363,NCIH1581,3.832049
1276,AZD5438,NCIH1581,2.016102
1277,AZD5582,NCIH1581,1.40527
1278,AZD6738,NCIH1581,2.361655
1279,AZD7762,NCIH1581,0.71678
1280,AZD8055,NCIH1581,-0.644606
1281,AZD8186,NCIH1581,5.258966
1282,Acetalax,NCIH1581,3.101016
1283,Afatinib,NCIH1581,1.950003
1284,Afuresertib,NCIH1581,3.701037
1285,Alpelisib,NCIH1581,4.740599
1286,Axitinib,NCIH1581,1.365925
1287,BI-2536,NCIH1581,-4.56984
1288,BIBR-1532,NCIH1581,5.265635
1289,BMS-345541,NCIH1581,3.712784
1290,BMS-536924,NCIH1581,2.218098
1291,BMS-754807,NCIH1581,1.786625
1292,Bleomycin,NCIH1581,3.710944
1293,Bleomycin (50 uM),NCIH1581,3.203893
1294,Bortezomib,NCIH1581,-4.376494
1295,Bosutinib,NCIH1581,3.127822
1296,Bromosporine,NCIH1581,1.746688
1297,Buparlisib,NCIH1581,0.712241
1298,CCT007093,NCIH1581,4.819506
1299,CPI-637,NCIH1581,3.667258
1300,CZC24832,NCIH1581,4.759647
1301,Camptothecin,NCIH1581,-2.025838
1302,Carmustine,NCIH1581,6.130773
1303,Cediranib,NCIH1581,1.095792
1304,Cisplatin,NCIH1581,3.963241
1305,Crizotinib,NCIH1581,3.008991
1306,Cyclophosphamide,NCIH1581,4.007674
1307,Cytarabine,NCIH1581,1.191308
1308,Dabrafenib,NCIH1581,3.999557
1309,Dacarbazine,NCIH1581,4.995142
1310,Dactinomycin,NCIH1581,-3.393066
1311,Dactolisib,NCIH1581,-2.644853
1312,Daporinad,NCIH1581,-4.226692
1313,Dasatinib,NCIH1581,3.855439
1314,Dihydrorotenone,NCIH1581,0.048153
1315,Dinaciclib,NCIH1581,-4.119874
1316,Docetaxel,NCIH1581,-5.512407
1317,Doramapimod,NCIH1581,5.304331
1318,EHT-1864,NCIH1581,3.33075
1319,EPZ004777,NCIH1581,4.592662
1320,EPZ5676,NCIH1581,5.275593
1321,Entinostat,NCIH1581,3.015785
1322,Entospletinib,NCIH1581,4.354953
1323,Epirubicin,NCIH1581,-1.096488
1324,Erlotinib,NCIH1581,4.112285
1325,Fludarabine,NCIH1581,4.394835
1326,Foretinib,NCIH1581,0.327629
1327,Fulvestrant,NCIH1581,3.513857
1328,GDC0810,NCIH1581,4.660495
1329,GNE-317,NCIH1581,0.50427
1330,GSK2578215A,NCIH1581,3.757154
1331,GSK2606414,NCIH1581,2.810785
1332,GSK2801,NCIH1581,4.58431
1333,GSK2830371,NCIH1581,5.33532
1334,GSK343,NCIH1581,3.511419
1335,GW441756,NCIH1581,3.534397
1336,Gallibiscoquinazole,NCIH1581,2.956016
1337,Gefitinib,NCIH1581,3.216317
1338,Gemcitabine,NCIH1581,1.558117
1339,I-BET-762,NCIH1581,3.058881
1340,I-BRD9,NCIH1581,4.144731
1341,ICL-SIRT078,NCIH1581,3.364972
1342,IWP-2,NCIH1581,2.163756
1343,Ibrutinib,NCIH1581,2.621285
1344,Ipatasertib,NCIH1581,3.773367
1345,Irinotecan,NCIH1581,2.310991
1346,JNK Inhibitor VIII,NCIH1581,4.559084
1347,JQ1,NCIH1581,3.344303
1348,KRAS (G12C) Inhibitor-12,NCIH1581,4.272544
1349,KU-55933,NCIH1581,5.33532
1350,L-Oxonoreleagnine,NCIH1581,4.113028
1351,LGK974,NCIH1581,2.37787
1352,LJI308,NCIH1581,4.782424
1353,LMP744,NCIH1581,-0.063479
1354,LY2109761,NCIH1581,4.911874
1355,Lapatinib,NCIH1581,3.201206
1356,Leflunomide,NCIH1581,5.569893
1357,Lenalidomide,NCIH1581,5.228744
1358,Linsitinib,NCIH1581,3.428846
1359,Luminespib,NCIH1581,-1.108068
1360,MG-132,NCIH1581,-0.902285
1361,MIM1,NCIH1581,4.116631
1362,MIRA-1,NCIH1581,4.368745
1363,MK-2206,NCIH1581,3.951959
1364,ML323,NCIH1581,2.766135
1365,MN-64,NCIH1581,3.55954
1366,Methotrexate,NCIH1581,-3.789092
1367,Mirin,NCIH1581,4.593381
1368,Mitoxantrone,NCIH1581,2.60751
1369,Motesanib,NCIH1581,5.33532
1370,Mycophenolic acid,NCIH1581,1.474414
1371,N-acetyl cysteine,NCIH1581,10.421036
1372,NU7441,NCIH1581,4.836489
1373,NVP-ADW742,NCIH1581,3.865813
1374,Navitoclax,NCIH1581,1.810059
1375,Nelarabine,NCIH1581,6.015897
1376,Nilotinib,NCIH1581,3.017806
1377,Niraparib,NCIH1581,4.86392
1378,Nutlin-3a (-),NCIH1581,5.111195
1379,OF-1,NCIH1581,2.103628
1380,OSI-027,NCIH1581,0.128498
1381,OTX015,NCIH1581,2.897594
1382,Obatoclax Mesylate,NCIH1581,0.528968
1383,Olaparib,NCIH1581,4.097259
1384,Osimertinib,NCIH1581,1.931873
1385,P22077,NCIH1581,3.41473
1386,PCI-34051,NCIH1581,3.91938
1387,PD0325901,NCIH1581,0.927851
1388,PD173074,NCIH1581,2.276786
1389,PFI-1,NCIH1581,4.597111
1390,PFI3,NCIH1581,3.710156
1391,PLX-4720,NCIH1581,3.170836
1392,POMHEX,NCIH1581,0.693415
1393,PRIMA-1MET,NCIH1581,5.64828
1394,PRT062607,NCIH1581,3.104524
1395,Paclitaxel,NCIH1581,-4.619125
1396,Pevonedistat,NCIH1581,-0.192305
1397,Picolinici-acid,NCIH1581,4.239276
1398,Pictilisib,NCIH1581,2.185135
1399,Podophyllotoxin bromide,NCIH1581,-1.503848
1400,Pyridostatin,NCIH1581,2.390216
1401,RO-3306,NCIH1581,2.295301
1402,RVX-208,NCIH1581,3.908919
1403,Rapamycin,NCIH1581,-3.344975
1404,Refametinib,NCIH1581,1.424854
1405,Ribociclib,NCIH1581,1.080451
1406,Romidepsin,NCIH1581,-5.451966
1407,Rucaparib,NCIH1581,3.04645
1408,Ruxolitinib,NCIH1581,3.896503
1409,SB216763,NCIH1581,5.323133
1410,SB590885,NCIH1581,2.717449
1411,SCH772984,NCIH1581,1.675555
1412,SGC-CBP30,NCIH1581,2.65844
1413,SGC0946,NCIH1581,2.309378
1414,SN-38,NCIH1581,2.850579
1415,Sabutoclax,NCIH1581,-0.39901
1416,Sapitinib,NCIH1581,5.307859
1417,Savolitinib,NCIH1581,3.005585
