,drug,cell_line,IC50
739,EPZ5676,A101D,5.599818
740,Elephantin,A101D,2.476098
741,Entinostat,A101D,1.364011
742,Entospletinib,A101D,3.068
743,Epirubicin,A101D,-2.126764
744,Erlotinib,A101D,2.081909
745,Fludarabine,A101D,4.887141
746,Foretinib,A101D,0.441549
747,Fulvestrant,A101D,4.57441
748,GDC0810,A101D,5.780097
749,GNE-317,A101D,-0.016563
750,GSK-LSD1,A101D,3.602105
751,GSK1904529A,A101D,5.391914
752,GSK2110183B,A101D,3.76809
753,GSK2578215A,A101D,5.093699
754,GSK2606414,A101D,2.515183
755,GSK2801,A101D,5.984099
756,GSK343,A101D,2.482056
757,GSK591,A101D,5.284514
758,GW441756,A101D,2.560479
759,Gallibiscoquinazole,A101D,2.877264
760,Gefitinib,A101D,3.788991
761,Gemcitabine,A101D,-4.425918
762,I-BET-762,A101D,2.429231
763,I-BRD9,A101D,4.013667
764,ICL-SIRT078,A101D,2.825809
765,IWP-2,A101D,3.144803
766,Ipatasertib,A101D,3.80683
767,Irinotecan,A101D,2.556283
768,JNK Inhibitor VIII,A101D,5.683355
769,JQ1,A101D,0.888394
770,KRAS (G12C) Inhibitor-12,A101D,3.562459
771,KU-55933,A101D,3.691217
772,L-Oxonoreleagnine,A101D,4.099089
773,LCL161,A101D,2.602135
774,LGK974,A101D,4.900866
775,LMP744,A101D,-0.388949
776,LY2109761,A101D,6.18273
777,Lapatinib,A101D,2.223729
778,Leflunomide,A101D,5.013599
779,Lenalidomide,A101D,5.839225
780,Lestaurtinib,A101D,-0.900305
781,Linsitinib,A101D,5.219105
782,Luminespib,A101D,-1.961041
783,MG-132,A101D,-2.990291
784,MIM1,A101D,4.108693
785,MIRA-1,A101D,3.594124
786,MK-1775,A101D,-0.077663
787,MK-8776,A101D,3.030025
788,ML323,A101D,5.071922
789,MN-64,A101D,5.133064
790,Methotrexate,A101D,1.868041
791,Mirin,A101D,4.675386
792,Mitoxantrone,A101D,1.072435
793,Mycophenolic acid,A101D,0.332671
794,N-acetyl cysteine,A101D,10.288385
795,NU7441,A101D,2.399076
796,NVP-ADW742,A101D,2.048064
797,Navitoclax,A101D,1.517395
798,Nelarabine,A101D,6.568278
799,Nilotinib,A101D,3.134265
800,Niraparib,A101D,5.437382
801,Nutlin-3a (-),A101D,2.31233
802,OF-1,A101D,5.183961
803,OSI-027,A101D,2.268155
804,OTX015,A101D,1.344809
805,Obatoclax Mesylate,A101D,-1.038164
806,Olaparib,A101D,4.371187
807,Osimertinib,A101D,3.342514
808,Oxaliplatin,A101D,5.043389
809,P22077,A101D,3.386455
810,PCI-34051,A101D,4.579814
811,PD0325901,A101D,-1.737046
812,PD173074,A101D,4.910767
813,PFI-1,A101D,3.230754
814,PLX-4720,A101D,1.355216
815,POMHEX,A101D,2.52872
816,PRT062607,A101D,3.941058
817,Paclitaxel,A101D,-3.72567
818,Palbociclib,A101D,3.284073
819,Pevonedistat,A101D,-0.281275
820,Picolinici-acid,A101D,5.388484
821,Pictilisib,A101D,0.58427
822,Podophyllotoxin bromide,A101D,-1.337843
823,Pyridostatin,A101D,3.786312
824,RO-3306,A101D,2.252193
825,RVX-208,A101D,5.258357
826,Rapamycin,A101D,-4.40798
827,Refametinib,A101D,-0.195098
828,Remodelin,A101D,5.126682
829,Ribociclib,A101D,3.911755
830,Romidepsin,A101D,-6.283654
831,Rucaparib,A101D,4.782792
832,Ruxolitinib,A101D,5.32777
833,SB216763,A101D,4.370663
834,SB590885,A101D,0.891654
835,SCH772984,A101D,0.743311
836,SGC-CBP30,A101D,4.19092
837,SGC0946,A101D,2.17912
838,SN-38,A101D,-4.246648
839,Sabutoclax,A101D,-1.107939
840,Sapitinib,A101D,5.557492
841,Savolitinib,A101D,2.505996
842,Schweinfurthin A,A101D,2.28509
843,Selumetinib,A101D,1.007914
844,Serdemetan,A101D,3.492969
845,Sinularin,A101D,3.331862
846,Sorafenib,A101D,2.584758
847,Staurosporine,A101D,-2.98248
848,Talazoparib,A101D,2.845414
849,Tamoxifen,A101D,2.528269
850,Tanespimycin,A101D,0.500829
851,Taselisib,A101D,1.457826
852,Telomerase Inhibitor IX,A101D,-1.003577
853,Temozolomide,A101D,5.957069
854,Temsirolimus,A101D,-0.722323
855,Teniposide,A101D,0.287774
856,Trametinib,A101D,-2.414401
857,UMI-77,A101D,2.588245
858,UNC0379,A101D,4.732749
859,UNC0638,A101D,4.579878
860,Ulixertinib,A101D,1.439521
861,Uprosertib,A101D,1.95192
862,VE-822,A101D,4.977676
863,VE821,A101D,4.888522
864,VX-11e,A101D,1.061044
865,Veliparib,A101D,4.824732
866,Venetoclax,A101D,1.705522
867,Vinblastine,A101D,-3.942379
868,Vincristine,A101D,-2.571966
869,Vinorelbine,A101D,-4.442995
870,Vismodegib,A101D,5.35574
871,Vorinostat,A101D,1.598615
872,WEHI-539,A101D,2.960597
873,WIKI4,A101D,3.78365
874,WZ4003,A101D,2.080894
875,Wee1 Inhibitor,A101D,2.352351
876,Wnt-C59,A101D,5.357343
877,YK-4-279,A101D,1.879476
878,alpha-lipoic acid,A101D,8.395292
879,glutathione,A101D,8.809269
880,5-Fluorouracil,C2BBE1,5.541599
881,A-366,C2BBE1,4.874423
882,AGI-5198,C2BBE1,5.702127
883,AGI-6780,C2BBE1,5.229348
884,AGK2,C2BBE1,2.370978
885,AMG-319,C2BBE1,6.934709
886,AT13148,C2BBE1,3.138261
887,AZ6102,C2BBE1,2.840922
888,AZ960,C2BBE1,2.582341
889,AZD1208,C2BBE1,6.71263
890,AZD1332,C2BBE1,3.277334
891,AZD2014,C2BBE1,1.158246
892,AZD3759,C2BBE1,2.738243
893,AZD5153,C2BBE1,2.344276
894,AZD5363,C2BBE1,3.404528
895,AZD5438,C2BBE1,3.646946
896,AZD5582,C2BBE1,4.726047
897,AZD5991,C2BBE1,4.779142
898,AZD6738,C2BBE1,2.274581
899,AZD8055,C2BBE1,0.312687
900,AZD8186,C2BBE1,-0.10401
901,Acetalax,C2BBE1,3.792122
902,Afatinib,C2BBE1,2.739204
903,Afuresertib,C2BBE1,2.654248
904,Alisertib,C2BBE1,4.576492
905,Alpelisib,C2BBE1,4.185727
906,Avagacestat,C2BBE1,6.676652
907,Axitinib,C2BBE1,4.039492
908,BI-2536,C2BBE1,4.365715
909,BMS-345541,C2BBE1,3.509565
910,BMS-536924,C2BBE1,5.138553
911,BMS-754807,C2BBE1,3.713903
912,Bleomycin,C2BBE1,3.146168
913,Bortezomib,C2BBE1,-4.759192
914,Bosutinib,C2BBE1,4.010423
915,Bromosporine,C2BBE1,4.473172
916,Buparlisib,C2BBE1,0.441999
917,CCT007093,C2BBE1,6.738015
918,CPI-637,C2BBE1,6.79084
919,CZC24832,C2BBE1,6.361846
920,Camptothecin,C2BBE1,0.342885
921,Cediranib,C2BBE1,2.207552
922,Crizotinib,C2BBE1,3.915682
923,Cyclophosphamide,C2BBE1,6.890442
924,Cytarabine,C2BBE1,2.917281
925,Dabrafenib,C2BBE1,6.276868
926,Dacarbazine,C2BBE1,6.608715
927,Dactinomycin,C2BBE1,-2.203037
928,Dactolisib,C2BBE1,-2.529623
929,Dasatinib,C2BBE1,1.613203
930,Dihydrorotenone,C2BBE1,0.328285
931,Dinaciclib,C2BBE1,-2.000374
932,Docetaxel,C2BBE1,-0.593063
933,Doramapimod,C2BBE1,5.709769
934,EHT-1864,C2BBE1,4.242232
935,EPZ004777,C2BBE1,6.556827
936,EPZ5676,C2BBE1,6.435764
937,Elephantin,C2BBE1,4.096491
938,Entinostat,C2BBE1,2.975619
939,Entospletinib,C2BBE1,2.876508
940,Epirubicin,C2BBE1,0.967466
941,Erlotinib,C2BBE1,3.333798
942,Fludarabine,C2BBE1,5.842505
943,Foretinib,C2BBE1,2.001516
944,Fulvestrant,C2BBE1,4.998894
945,GDC0810,C2BBE1,6.462043
946,GNE-317,C2BBE1,-0.755963
947,GSK-LSD1,C2BBE1,3.847008
948,GSK1904529A,C2BBE1,4.52576
949,GSK2110183B,C2BBE1,4.672631
950,GSK2578215A,C2BBE1,5.269113
951,GSK2606414,C2BBE1,4.168855
952,GSK2801,C2BBE1,6.634056
953,GSK343,C2BBE1,5.19843
954,GSK591,C2BBE1,4.281626
955,GW441756,C2BBE1,3.873771
956,Gallibiscoquinazole,C2BBE1,4.495319
957,Gefitinib,C2BBE1,3.968477
958,Gemcitabine,C2BBE1,1.557271
959,I-BET-762,C2BBE1,3.846866
960,I-BRD9,C2BBE1,5.351201
961,ICL-SIRT078,C2BBE1,4.592394
962,IWP-2,C2BBE1,4.165703
963,Ipatasertib,C2BBE1,3.74146
964,Irinotecan,C2BBE1,5.906862
965,JNK Inhibitor VIII,C2BBE1,6.768874
966,JQ1,C2BBE1,4.393711
967,KRAS (G12C) Inhibitor-12,C2BBE1,6.288245
968,KU-55933,C2BBE1,4.599611
969,L-Oxonoreleagnine,C2BBE1,5.353515
970,LCL161,C2BBE1,6.262801
971,LGK974,C2BBE1,3.895076
972,LMP744,C2BBE1,1.255376
973,LY2109761,C2BBE1,7.032531
974,Lapatinib,C2BBE1,3.136563
975,Leflunomide,C2BBE1,5.999492
976,Lenalidomide,C2BBE1,6.839356
977,Lestaurtinib,C2BBE1,2.135856
978,Linsitinib,C2BBE1,3.912477
979,Luminespib,C2BBE1,-1.83787
980,MG-132,C2BBE1,-1.576372
981,MIM1,C2BBE1,5.291894
982,MIRA-1,C2BBE1,7.291203
983,MK-1775,C2BBE1,1.838394
984,MK-8776,C2BBE1,6.157275
985,ML323,C2BBE1,4.732432
986,MN-64,C2BBE1,6.73699
987,Methotrexate,C2BBE1,3.567483
988,Mirin,C2BBE1,5.188033
989,Mitoxantrone,C2BBE1,4.142433
990,Mycophenolic acid,C2BBE1,1.699033
991,N-acetyl cysteine,C2BBE1,10.123821
992,NU7441,C2BBE1,2.27521
993,NVP-ADW742,C2BBE1,3.117841
994,Navitoclax,C2BBE1,1.304275
995,Nelarabine,C2BBE1,6.61107
996,Nilotinib,C2BBE1,2.652653
997,Niraparib,C2BBE1,6.304951
998,Nutlin-3a (-),C2BBE1,6.199884
999,OF-1,C2BBE1,3.720597
1000,OSI-027,C2BBE1,1.837895
1001,OTX015,C2BBE1,3.597799
1002,Obatoclax Mesylate,C2BBE1,0.076891
1003,Olaparib,C2BBE1,6.645957
1004,Osimertinib,C2BBE1,1.751272
1005,Oxaliplatin,C2BBE1,3.639759
1006,P22077,C2BBE1,3.61517
1007,PCI-34051,C2BBE1,4.978184
1008,PD0325901,C2BBE1,0.513687
1009,PD173074,C2BBE1,4.181016
1010,PFI-1,C2BBE1,4.347031
1011,PLX-4720,C2BBE1,5.289576
1012,POMHEX,C2BBE1,0.320706
1013,PRT062607,C2BBE1,5.555017
1014,Paclitaxel,C2BBE1,0.985598
1015,Palbociclib,C2BBE1,5.892031
1016,Pevonedistat,C2BBE1,2.716201
1017,Picolinici-acid,C2BBE1,6.704215
1018,Pictilisib,C2BBE1,-0.150238
1019,Podophyllotoxin bromide,C2BBE1,0.771092
1020,Pyridostatin,C2BBE1,4.722071
1021,RO-3306,C2BBE1,6.547632
1022,RVX-208,C2BBE1,6.267203
1023,Rapamycin,C2BBE1,-0.9889
1024,Refametinib,C2BBE1,2.472064
1025,Remodelin,C2BBE1,3.375095
1026,Ribociclib,C2BBE1,4.650282
1027,Romidepsin,C2BBE1,-5.591861
1028,Rucaparib,C2BBE1,5.46074
1029,Ruxolitinib,C2BBE1,6.248011
1030,SB216763,C2BBE1,6.027876
1031,SB505124,C2BBE1,-0.852822
1032,SB590885,C2BBE1,5.032043
1033,SCH772984,C2BBE1,2.57271
1034,SGC-CBP30,C2BBE1,6.256861
1035,SGC0946,C2BBE1,3.512081
1036,SN-38,C2BBE1,0.060204
1037,Sabutoclax,C2BBE1,0.392222
1038,Sapitinib,C2BBE1,2.325257
1039,Savolitinib,C2BBE1,3.228321
1040,Schweinfurthin A,C2BBE1,2.318654
1041,Selumetinib,C2BBE1,4.305789
1042,Serdemetan,C2BBE1,5.688705
1043,Sinularin,C2BBE1,4.319982
1044,Sorafenib,C2BBE1,2.940689
1045,Staurosporine,C2BBE1,-0.467004
1046,Talazoparib,C2BBE1,5.52257
1047,Tamoxifen,C2BBE1,3.649441
1048,Tanespimycin,C2BBE1,1.611758
1049,Taselisib,C2BBE1,1.069836
1050,Telomerase Inhibitor IX,C2BBE1,0.285884
1051,Temozolomide,C2BBE1,8.334454
1052,Temsirolimus,C2BBE1,2.449772
1053,Teniposide,C2BBE1,3.083709
1054,Trametinib,C2BBE1,-0.389648
1055,UMI-77,C2BBE1,1.697711
1056,UNC0379,C2BBE1,5.178169
1057,UNC0638,C2BBE1,6.043509
1058,Ulixertinib,C2BBE1,3.6026
1059,Uprosertib,C2BBE1,3.622767
1060,VE-822,C2BBE1,6.246838
1061,VE821,C2BBE1,5.84664
1062,VX-11e,C2BBE1,2.793273
1063,Veliparib,C2BBE1,6.438521
1064,Venetoclax,C2BBE1,3.736786
1065,Vinblastine,C2BBE1,-0.681085
1066,Vincristine,C2BBE1,0.033341
1067,Vinorelbine,C2BBE1,-0.222999
1068,Vismodegib,C2BBE1,5.702972
1069,Vorinostat,C2BBE1,1.520015
1070,WEHI-539,C2BBE1,3.352828
1071,WIKI4,C2BBE1,2.965499
1072,WZ4003,C2BBE1,4.316267
1073,Wee1 Inhibitor,C2BBE1,2.728205
1074,Wnt-C59,C2BBE1,2.717836
1075,YK-4-279,C2BBE1,4.15991
1076,alpha-lipoic acid,C2BBE1,8.769834
1077,glutathione,C2BBE1,9.568579
1078,5-Fluorouracil,HCC827,5.191741
1079,A-366,HCC827,6.028838
1080,AGI-5198,HCC827,5.698307
1081,AGI-6780,HCC827,5.258638
1082,AGK2,HCC827,4.342128
1083,AMG-319,HCC827,4.792711
1084,AT13148,HCC827,3.666321
1085,AZ6102,HCC827,2.74864
1086,AZ960,HCC827,5.047218
1087,AZD1208,HCC827,5.791158
1088,AZD1332,HCC827,6.636518
1089,AZD2014,HCC827,3.100172
1090,AZD3759,HCC827,-2.602837
1091,AZD5153,HCC827,2.843574
1092,AZD5363,HCC827,4.219376
1093,AZD5438,HCC827,2.575397
1094,AZD5582,HCC827,2.972299
1095,AZD5991,HCC827,6.67956
1096,AZD6738,HCC827,2.491286
1097,AZD8055,HCC827,0.20646
1098,AZD8186,HCC827,2.968449
1099,Acetalax,HCC827,7.429243
1100,Afatinib,HCC827,-3.935928
1101,Afuresertib,HCC827,4.136904
1102,Alisertib,HCC827,2.581718
1103,Alpelisib,HCC827,4.250128
1104,Avagacestat,HCC827,5.974605
1105,Axitinib,HCC827,4.678995
1106,BI-2536,HCC827,-0.024598
1107,BMS-345541,HCC827,4.410972
1108,BMS-536924,HCC827,2.067005
1109,BMS-754807,HCC827,4.120546
1110,Bleomycin,HCC827,2.310292
1111,Bortezomib,HCC827,-4.751015
1112,Bosutinib,HCC827,-0.149514
1113,Bromosporine,HCC827,3.584292
1114,Buparlisib,HCC827,1.703575
1115,CCT007093,HCC827,5.944281
1116,CPI-637,HCC827,6.23381
1117,CZC24832,HCC827,5.523252
1118,Camptothecin,HCC827,-0.321596
1119,Cediranib,HCC827,0.034428
1120,Crizotinib,HCC827,3.554618
1121,Cyclophosphamide,HCC827,7.068307
1122,Cytarabine,HCC827,2.25954
1123,Dabrafenib,HCC827,6.494942
1124,Dacarbazine,HCC827,6.797071
1125,Dactinomycin,HCC827,-3.509835
1126,Dactolisib,HCC827,-0.743924
1127,Dasatinib,HCC827,-1.569385
1128,Dihydrorotenone,HCC827,1.926909
1129,Dinaciclib,HCC827,-3.045723
1130,Docetaxel,HCC827,-0.806449
1131,Doramapimod,HCC827,6.395796
1132,EHT-1864,HCC827,4.657623
1133,EPZ004777,HCC827,5.774092
1134,EPZ5676,HCC827,5.850756
1135,Elephantin,HCC827,4.11489
1136,Entinostat,HCC827,-0.061344
1137,Entospletinib,HCC827,5.248491
1138,Epirubicin,HCC827,0.302015
1139,Erlotinib,HCC827,-2.707414
1140,Fludarabine,HCC827,5.613852
1141,Foretinib,HCC827,1.215347
1142,Fulvestrant,HCC827,4.347685
1143,GDC0810,HCC827,6.591395
1144,GNE-317,HCC827,0.670109
1145,GSK-LSD1,HCC827,2.091152
1146,GSK1904529A,HCC827,4.790134
1147,GSK2110183B,HCC827,5.438623
1148,GSK2578215A,HCC827,6.097336
1149,GSK2606414,HCC827,3.852861
1150,GSK2801,HCC827,5.478945
1151,GSK343,HCC827,3.689302
1152,GSK591,HCC827,4.344956
1153,GW441756,HCC827,4.333161
1154,Gallibiscoquinazole,HCC827,2.816217
1155,Gefitinib,HCC827,-2.738697
1156,Gemcitabine,HCC827,2.488382
1157,I-BET-762,HCC827,4.108792
1158,I-BRD9,HCC827,7.025837
1159,ICL-SIRT078,HCC827,3.587875
1160,IWP-2,HCC827,1.912871
1161,Ipatasertib,HCC827,4.428936
1162,Irinotecan,HCC827,4.13326
1163,JNK Inhibitor VIII,HCC827,6.47021
1164,JQ1,HCC827,3.797048
1165,KRAS (G12C) Inhibitor-12,HCC827,5.936296
1166,KU-55933,HCC827,6.402763
1167,L-Oxonoreleagnine,HCC827,3.925418
1168,LCL161,HCC827,4.12887
1169,LGK974,HCC827,4.241947
1170,LMP744,HCC827,2.670692
1171,LY2109761,HCC827,5.333651
1172,Lapatinib,HCC827,1.139135
1173,Leflunomide,HCC827,5.431557
1174,Lenalidomide,HCC827,6.196843
1175,Lestaurtinib,HCC827,0.150939
1176,Linsitinib,HCC827,5.207676
1177,Luminespib,HCC827,-1.178819
1178,MG-132,HCC827,-1.488899
1179,MIM1,HCC827,5.005143
1180,MIRA-1,HCC827,7.49016
1181,MK-1775,HCC827,0.629055
1182,MK-8776,HCC827,2.227803
1183,ML323,HCC827,5.843242
1184,MN-64,HCC827,5.909207
1185,Methotrexate,HCC827,-0.163374
1186,Mirin,HCC827,4.332144
1187,Mitoxantrone,HCC827,2.183763
1188,Mycophenolic acid,HCC827,3.4303
1189,N-acetyl cysteine,HCC827,10.735992
1190,NU7441,HCC827,3.533807
1191,NVP-ADW742,HCC827,3.899977
1192,Navitoclax,HCC827,3.326192
1193,Nelarabine,HCC827,7.272017
1194,Nilotinib,HCC827,5.265869
1195,Niraparib,HCC827,5.389704
1196,Nutlin-3a (-),HCC827,6.196977
1197,OF-1,HCC827,3.666942
1198,OSI-027,HCC827,2.338258
1199,OTX015,HCC827,6.368497
1200,Obatoclax Mesylate,HCC827,0.214271
1201,Olaparib,HCC827,4.128216
1202,Osimertinib,HCC827,-3.593735
1203,Oxaliplatin,HCC827,5.573582
1204,P22077,HCC827,3.348494
1205,PCI-34051,HCC827,6.527695
1206,PD0325901,HCC827,3.312647
1207,PD173074,HCC827,4.979329
1208,PFI-1,HCC827,4.923893
1209,PLX-4720,HCC827,3.303863
1210,POMHEX,HCC827,1.099971
1211,PRT062607,HCC827,4.610552
1212,Paclitaxel,HCC827,-0.057143
1213,Palbociclib,HCC827,6.131633
1214,Pevonedistat,HCC827,2.32072
1215,Picolinici-acid,HCC827,5.621263
1216,Pictilisib,HCC827,1.080641
1217,Podophyllotoxin bromide,HCC827,-0.434334
1218,Pyridostatin,HCC827,3.318982
1219,RO-3306,HCC827,6.559052
1220,RVX-208,HCC827,6.349175
1221,Rapamycin,HCC827,0.070963
1222,Refametinib,HCC827,2.633088
1223,Remodelin,HCC827,5.244314
1224,Ribociclib,HCC827,5.29779
1225,Romidepsin,HCC827,-5.808266
1226,Rucaparib,HCC827,3.376308
1227,Ruxolitinib,HCC827,3.707325
1228,SB216763,HCC827,5.519993
1229,SB590885,HCC827,5.632307
1230,SCH772984,HCC827,1.519828
1231,SGC-CBP30,HCC827,5.630287
1232,SGC0946,HCC827,2.557969
1233,SN-38,HCC827,-0.430806
1234,Sabutoclax,HCC827,-1.225513
1235,Savolitinib,HCC827,4.425659
1236,Schweinfurthin A,HCC827,4.285297
1237,Selumetinib,HCC827,3.196617
1238,Serdemetan,HCC827,3.94838
1239,Sinularin,HCC827,3.103045
1240,Sorafenib,HCC827,3.868251
1241,Staurosporine,HCC827,-1.467606
1242,Talazoparib,HCC827,5.426588
1243,Tamoxifen,HCC827,4.133604
1244,Tanespimycin,HCC827,1.484273
1245,Taselisib,HCC827,1.636005
1246,Telomerase Inhibitor IX,HCC827,2.288275
1247,Temozolomide,HCC827,7.065678
1248,Temsirolimus,HCC827,1.814163
1249,Teniposide,HCC827,2.526709
1250,Trametinib,HCC827,2.250742
1251,UMI-77,HCC827,3.498521
1252,UNC0379,HCC827,3.765204
1253,UNC0638,HCC827,5.298255
1254,Ulixertinib,HCC827,4.95217
1255,Uprosertib,HCC827,4.478582
1256,VE-822,HCC827,5.554657
1257,VE821,HCC827,3.082994
1258,VX-11e,HCC827,2.985633
1259,Veliparib,HCC827,6.252406
1260,Venetoclax,HCC827,4.727563
1261,Vinblastine,HCC827,-1.382337
1262,Vincristine,HCC827,-2.032066
1263,Vinorelbine,HCC827,-1.832171
1264,Vismodegib,HCC827,6.367726
1265,Vorinostat,HCC827,2.554634
1266,WEHI-539,HCC827,4.807175
1267,WIKI4,HCC827,4.14231
1268,WZ4003,HCC827,3.106007
1269,Wee1 Inhibitor,HCC827,2.799336
1270,Wnt-C59,HCC827,3.909002
1271,YK-4-279,HCC827,4.201303
1272,alpha-lipoic acid,HCC827,9.101132
1273,glutathione,HCC827,10.39662
1274,5-Fluorouracil,NCIH1581,4.860801
1275,A-366,NCIH1581,5.027511
1276,AGI-5198,NCIH1581,4.544446
1277,AGI-6780,NCIH1581,2.235708
1278,AGK2,NCIH1581,3.445968
1279,AMG-319,NCIH1581,5.030541
1280,AT13148,NCIH1581,4.575951
1281,AZ6102,NCIH1581,3.013069
1282,AZ960,NCIH1581,0.594892
1283,AZD1208,NCIH1581,4.481184
1284,AZD1332,NCIH1581,0.680497
1285,AZD2014,NCIH1581,0.204859
1286,AZD3759,NCIH1581,3.086081
1287,AZD5153,NCIH1581,2.750469
1288,AZD5363,NCIH1581,3.832049
1289,AZD5438,NCIH1581,2.016102
1290,AZD5582,NCIH1581,1.40527
1291,AZD5991,NCIH1581,-1.13365
1292,AZD6738,NCIH1581,2.361655
1293,AZD8055,NCIH1581,-0.644606
1294,AZD8186,NCIH1581,5.258966
1295,Acetalax,NCIH1581,3.101016
1296,Afatinib,NCIH1581,1.950003
1297,Afuresertib,NCIH1581,3.701037
1298,Alisertib,NCIH1581,-0.102237
1299,Alpelisib,NCIH1581,4.740599
1300,Avagacestat,NCIH1581,4.817899
1301,Axitinib,NCIH1581,1.365925
1302,BI-2536,NCIH1581,-4.56984
1303,BMS-345541,NCIH1581,3.712784
1304,BMS-536924,NCIH1581,2.218098
1305,BMS-754807,NCIH1581,1.786625
1306,Bleomycin,NCIH1581,3.710944
1307,Bortezomib,NCIH1581,-4.376494
1308,Bosutinib,NCIH1581,3.127822
1309,Bromosporine,NCIH1581,1.746688
1310,Buparlisib,NCIH1581,0.712241
1311,CCT007093,NCIH1581,4.819506
1312,CPI-637,NCIH1581,3.667258
1313,CZC24832,NCIH1581,4.759647
1314,Camptothecin,NCIH1581,-2.025838
1315,Cediranib,NCIH1581,1.095792
1316,Crizotinib,NCIH1581,3.008991
1317,Cyclophosphamide,NCIH1581,4.007674
1318,Cytarabine,NCIH1581,1.191308
1319,Dabrafenib,NCIH1581,3.999557
1320,Dacarbazine,NCIH1581,4.995142
1321,Dactinomycin,NCIH1581,-3.393066
1322,Dactolisib,NCIH1581,-2.644853
1323,Daporinad,NCIH1581,-4.226692
1324,Dasatinib,NCIH1581,3.855439
1325,Dihydrorotenone,NCIH1581,0.048153
1326,Dinaciclib,NCIH1581,-4.119874
1327,Docetaxel,NCIH1581,-5.512407
1328,Doramapimod,NCIH1581,5.304331
1329,EHT-1864,NCIH1581,3.33075
1330,EPZ004777,NCIH1581,4.592662
1331,EPZ5676,NCIH1581,5.275593
1332,Elephantin,NCIH1581,2.751283
1333,Entinostat,NCIH1581,3.015785
1334,Entospletinib,NCIH1581,4.354953
1335,Epirubicin,NCIH1581,-1.096488
1336,Erlotinib,NCIH1581,4.112285
1337,Fludarabine,NCIH1581,4.394835
1338,Foretinib,NCIH1581,0.327629
1339,Fulvestrant,NCIH1581,3.513857
1340,GDC0810,NCIH1581,4.660495
1341,GNE-317,NCIH1581,0.50427
1342,GSK-LSD1,NCIH1581,1.383526
1343,GSK1904529A,NCIH1581,4.075643
1344,GSK2110183B,NCIH1581,3.929845
1345,GSK2578215A,NCIH1581,3.757154
1346,GSK2606414,NCIH1581,2.810785
1347,GSK2801,NCIH1581,4.58431
1348,GSK343,NCIH1581,3.511419
1349,GSK591,NCIH1581,4.976201
1350,GW441756,NCIH1581,3.534397
1351,Gallibiscoquinazole,NCIH1581,2.956016
1352,Gefitinib,NCIH1581,3.216317
1353,Gemcitabine,NCIH1581,1.558117
1354,I-BET-762,NCIH1581,3.058881
1355,I-BRD9,NCIH1581,4.144731
1356,ICL-SIRT078,NCIH1581,3.364972
1357,IWP-2,NCIH1581,2.163756
1358,Ipatasertib,NCIH1581,3.773367
1359,Irinotecan,NCIH1581,2.310991
1360,JNK Inhibitor VIII,NCIH1581,4.559084
1361,JQ1,NCIH1581,3.344303
1362,KRAS (G12C) Inhibitor-12,NCIH1581,4.272544
1363,KU-55933,NCIH1581,5.33532
1364,L-Oxonoreleagnine,NCIH1581,4.113028
1365,LCL161,NCIH1581,5.316508
1366,LGK974,NCIH1581,2.37787
1367,LMP744,NCIH1581,-0.063479
1368,LY2109761,NCIH1581,4.911874
1369,Lapatinib,NCIH1581,3.201206
1370,Leflunomide,NCIH1581,5.569893
1371,Lenalidomide,NCIH1581,5.228744
1372,Lestaurtinib,NCIH1581,0.044623
1373,Linsitinib,NCIH1581,3.428846
1374,Luminespib,NCIH1581,-1.108068
1375,MG-132,NCIH1581,-0.902285
1376,MIM1,NCIH1581,4.116631
1377,MIRA-1,NCIH1581,4.368745
1378,MK-1775,NCIH1581,0.335078
1379,MK-8776,NCIH1581,3.416108
1380,ML323,NCIH1581,2.766135
1381,MN-64,NCIH1581,3.55954
1382,Methotrexate,NCIH1581,-3.789092
1383,Mirin,NCIH1581,4.593381
1384,Mitoxantrone,NCIH1581,2.60751
1385,Mycophenolic acid,NCIH1581,1.474414
1386,N-acetyl cysteine,NCIH1581,10.421036
1387,NU7441,NCIH1581,4.836489
1388,NVP-ADW742,NCIH1581,3.865813
1389,Navitoclax,NCIH1581,1.810059
1390,Nelarabine,NCIH1581,6.015897
1391,Nilotinib,NCIH1581,3.017806
1392,Niraparib,NCIH1581,4.86392
1393,Nutlin-3a (-),NCIH1581,5.111195
1394,OF-1,NCIH1581,2.103628
1395,OSI-027,NCIH1581,0.128498
1396,OTX015,NCIH1581,2.897594
1397,Obatoclax Mesylate,NCIH1581,0.528968
1398,Olaparib,NCIH1581,4.097259
1399,Osimertinib,NCIH1581,1.931873
1400,Oxaliplatin,NCIH1581,4.778602
1401,P22077,NCIH1581,3.41473
1402,PCI-34051,NCIH1581,3.91938
1403,PD0325901,NCIH1581,0.927851
1404,PD173074,NCIH1581,2.276786
1405,PFI-1,NCIH1581,4.597111
1406,PLX-4720,NCIH1581,3.170836
1407,POMHEX,NCIH1581,0.693415
1408,PRT062607,NCIH1581,3.104524
1409,Paclitaxel,NCIH1581,-4.619125
1410,Palbociclib,NCIH1581,3.287708
1411,Pevonedistat,NCIH1581,-0.192305
1412,Picolinici-acid,NCIH1581,4.239276
1413,Pictilisib,NCIH1581,2.185135
1414,Podophyllotoxin bromide,NCIH1581,-1.503848
1415,Pyridostatin,NCIH1581,2.390216
1416,RO-3306,NCIH1581,2.295301
1417,RVX-208,NCIH1581,3.908919
1418,Rapamycin,NCIH1581,-3.344975
