,drug,cell_line,IC50
741,EPZ5676,A101D,5.599818
742,Elephantin,A101D,2.476098
743,Entinostat,A101D,1.364011
744,Entospletinib,A101D,3.068
745,Epirubicin,A101D,-2.126764
746,Erlotinib,A101D,2.081909
747,Fludarabine,A101D,4.887141
748,Foretinib,A101D,0.441549
749,GDC0810,A101D,5.780097
750,GNE-317,A101D,-0.016563
751,GSK-LSD1,A101D,3.602105
752,GSK1904529A,A101D,5.391914
753,GSK2110183B,A101D,3.76809
754,GSK2578215A,A101D,5.093699
755,GSK2606414,A101D,2.515183
756,GSK2830371,A101D,4.95475
757,GSK343,A101D,2.482056
758,GSK591,A101D,5.284514
759,GW441756,A101D,2.560479
760,Gallibiscoquinazole,A101D,2.877264
761,Gefitinib,A101D,3.788991
762,Gemcitabine,A101D,-4.425918
763,I-BET-762,A101D,2.429231
764,I-BRD9,A101D,4.013667
765,IWP-2,A101D,3.144803
766,Ibrutinib,A101D,6.316881
767,Ipatasertib,A101D,3.80683
768,Irinotecan,A101D,2.556283
769,JNK Inhibitor VIII,A101D,5.683355
770,JQ1,A101D,0.888394
771,KRAS (G12C) Inhibitor-12,A101D,3.562459
772,L-Oxonoreleagnine,A101D,4.099089
773,LCL161,A101D,2.602135
774,LGK974,A101D,4.900866
775,LJI308,A101D,4.084553
776,LMP744,A101D,-0.388949
777,LY2109761,A101D,6.18273
778,Lapatinib,A101D,2.223729
779,Leflunomide,A101D,5.013599
780,Lenalidomide,A101D,5.839225
781,Lestaurtinib,A101D,-0.900305
782,Linsitinib,A101D,5.219105
783,Luminespib,A101D,-1.961041
784,MIRA-1,A101D,3.594124
785,MK-1775,A101D,-0.077663
786,MK-2206,A101D,3.004413
787,MK-8776,A101D,3.030025
788,ML323,A101D,5.071922
789,MN-64,A101D,5.133064
790,Methotrexate,A101D,1.868041
791,Mirin,A101D,4.675386
792,Mitoxantrone,A101D,1.072435
793,Motesanib,A101D,5.875725
794,Mycophenolic acid,A101D,0.332671
795,N-acetyl cysteine,A101D,10.288385
796,NU7441,A101D,2.399076
797,NVP-ADW742,A101D,2.048064
798,Navitoclax,A101D,1.517395
799,Nelarabine,A101D,6.568278
800,Nilotinib,A101D,3.134265
801,Niraparib,A101D,5.437382
802,Nutlin-3a (-),A101D,2.31233
803,OF-1,A101D,5.183961
804,OSI-027,A101D,2.268155
805,OTX015,A101D,1.344809
806,Obatoclax Mesylate,A101D,-1.038164
807,Olaparib,A101D,4.371187
808,Osimertinib,A101D,3.342514
809,Oxaliplatin,A101D,5.043389
810,P22077,A101D,3.386455
811,PCI-34051,A101D,4.579814
812,PD0325901,A101D,-1.737046
813,PD173074,A101D,4.910767
814,PFI3,A101D,5.925184
815,PLX-4720,A101D,1.355216
816,POMHEX,A101D,2.52872
817,PRIMA-1MET,A101D,3.361337
818,PRT062607,A101D,3.941058
819,Paclitaxel,A101D,-3.72567
820,Palbociclib,A101D,3.284073
821,Pevonedistat,A101D,-0.281275
822,Picolinici-acid,A101D,5.388484
823,Pictilisib,A101D,0.58427
824,Podophyllotoxin bromide,A101D,-1.337843
825,Pyridostatin,A101D,3.786312
826,RO-3306,A101D,2.252193
827,RVX-208,A101D,5.258357
828,Rapamycin,A101D,-4.40798
829,Refametinib,A101D,-0.195098
830,Remodelin,A101D,5.126682
831,Ribociclib,A101D,3.911755
832,Romidepsin,A101D,-6.283654
833,Rucaparib,A101D,4.782792
834,Ruxolitinib,A101D,5.32777
835,SB216763,A101D,4.370663
836,SB590885,A101D,0.891654
837,SCH772984,A101D,0.743311
838,SGC-CBP30,A101D,4.19092
839,SGC0946,A101D,2.17912
840,SN-38,A101D,-4.246648
841,Sabutoclax,A101D,-1.107939
842,Sapitinib,A101D,5.557492
843,Savolitinib,A101D,2.505996
844,Schweinfurthin A,A101D,2.28509
845,Selumetinib,A101D,1.007914
846,Sepantronium bromide,A101D,-6.272035
847,Serdemetan,A101D,3.492969
848,Staurosporine,A101D,-2.98248
849,Talazoparib,A101D,2.845414
850,Tamoxifen,A101D,2.528269
851,Tanespimycin,A101D,0.500829
852,Taselisib,A101D,1.457826
853,Temozolomide,A101D,5.957069
854,Temsirolimus,A101D,-0.722323
855,Teniposide,A101D,0.287774
856,Topotecan,A101D,0.158983
857,Trametinib,A101D,-2.414401
858,UMI-77,A101D,2.588245
859,UNC0379,A101D,4.732749
860,UNC0638,A101D,4.579878
861,Ulixertinib,A101D,1.439521
862,Uprosertib,A101D,1.95192
863,VE-822,A101D,4.977676
864,VE821,A101D,4.888522
865,VX-11e,A101D,1.061044
866,Veliparib,A101D,4.824732
867,Venetoclax,A101D,1.705522
868,Vinblastine,A101D,-3.942379
869,Vincristine,A101D,-2.571966
870,Vismodegib,A101D,5.35574
871,Vorinostat,A101D,1.598615
872,WEHI-539,A101D,2.960597
873,WIKI4,A101D,3.78365
874,WZ4003,A101D,2.080894
875,Wee1 Inhibitor,A101D,2.352351
876,Wnt-C59,A101D,5.357343
877,XAV939,A101D,4.343798
878,YK-4-279,A101D,1.879476
879,ZM447439,A101D,1.290835
880,Zoledronate,A101D,4.116878
881,alpha-lipoic acid,A101D,8.395292
882,glutathione,A101D,8.809269
883,5-azacytidine,C2BBE1,4.549438
884,A-366,C2BBE1,4.874423
885,ABT737,C2BBE1,1.670033
886,AGI-5198,C2BBE1,5.702127
887,AGI-6780,C2BBE1,5.229348
888,AGK2,C2BBE1,2.370978
889,AMG-319,C2BBE1,6.934709
890,AT13148,C2BBE1,3.138261
891,AZ6102,C2BBE1,2.840922
892,AZ960,C2BBE1,2.582341
893,AZD1208,C2BBE1,6.71263
894,AZD1332,C2BBE1,3.277334
895,AZD2014,C2BBE1,1.158246
896,AZD3759,C2BBE1,2.738243
897,AZD4547,C2BBE1,6.406839
898,AZD5153,C2BBE1,2.344276
899,AZD5438,C2BBE1,3.646946
900,AZD5991,C2BBE1,4.779142
901,AZD7762,C2BBE1,2.997346
902,Acetalax,C2BBE1,3.792122
903,Afatinib,C2BBE1,2.739204
904,Afuresertib,C2BBE1,2.654248
905,Alisertib,C2BBE1,4.576492
906,Alpelisib,C2BBE1,4.185727
907,Avagacestat,C2BBE1,6.676652
908,Axitinib,C2BBE1,4.039492
909,BI-2536,C2BBE1,4.365715
910,BIBR-1532,C2BBE1,5.580072
911,BMS-345541,C2BBE1,3.509565
912,BMS-536924,C2BBE1,5.138553
913,BMS-754807,C2BBE1,3.713903
914,Bleomycin,C2BBE1,3.146168
915,Bleomycin (50 uM),C2BBE1,5.869675
916,Bosutinib,C2BBE1,4.010423
917,Bromosporine,C2BBE1,4.473172
918,Buparlisib,C2BBE1,0.441999
919,CCT007093,C2BBE1,6.738015
920,CPI-637,C2BBE1,6.79084
921,CZC24832,C2BBE1,6.361846
922,Camptothecin,C2BBE1,0.342885
923,Carmustine,C2BBE1,6.529392
924,Cediranib,C2BBE1,2.207552
925,Cisplatin,C2BBE1,4.287714
926,Crizotinib,C2BBE1,3.915682
927,Cyclophosphamide,C2BBE1,6.890442
928,Cytarabine,C2BBE1,2.917281
929,Dabrafenib,C2BBE1,6.276868
930,Dacarbazine,C2BBE1,6.608715
931,Dactinomycin,C2BBE1,-2.203037
932,Dactolisib,C2BBE1,-2.529623
933,Dasatinib,C2BBE1,1.613203
934,Dihydrorotenone,C2BBE1,0.328285
935,Dinaciclib,C2BBE1,-2.000374
936,Docetaxel,C2BBE1,-0.593063
937,Doramapimod,C2BBE1,5.709769
938,EPZ004777,C2BBE1,6.556827
939,EPZ5676,C2BBE1,6.435764
940,Elephantin,C2BBE1,4.096491
941,Entinostat,C2BBE1,2.975619
942,Entospletinib,C2BBE1,2.876508
943,Epirubicin,C2BBE1,0.967466
944,Erlotinib,C2BBE1,3.333798
945,Fludarabine,C2BBE1,5.842505
946,Foretinib,C2BBE1,2.001516
947,GDC0810,C2BBE1,6.462043
948,GNE-317,C2BBE1,-0.755963
949,GSK-LSD1,C2BBE1,3.847008
950,GSK1904529A,C2BBE1,4.52576
951,GSK2110183B,C2BBE1,4.672631
952,GSK2578215A,C2BBE1,5.269113
953,GSK2606414,C2BBE1,4.168855
954,GSK2830371,C2BBE1,6.745721
955,GSK343,C2BBE1,5.19843
956,GSK591,C2BBE1,4.281626
957,GW441756,C2BBE1,3.873771
958,Gallibiscoquinazole,C2BBE1,4.495319
959,Gefitinib,C2BBE1,3.968477
960,Gemcitabine,C2BBE1,1.557271
961,I-BET-762,C2BBE1,3.846866
962,I-BRD9,C2BBE1,5.351201
963,IWP-2,C2BBE1,4.165703
964,Ibrutinib,C2BBE1,3.283569
965,Ipatasertib,C2BBE1,3.74146
966,Irinotecan,C2BBE1,5.906862
967,JNK Inhibitor VIII,C2BBE1,6.768874
968,JQ1,C2BBE1,4.393711
969,KRAS (G12C) Inhibitor-12,C2BBE1,6.288245
970,L-Oxonoreleagnine,C2BBE1,5.353515
971,LCL161,C2BBE1,6.262801
972,LGK974,C2BBE1,3.895076
973,LJI308,C2BBE1,6.354227
974,LMP744,C2BBE1,1.255376
975,LY2109761,C2BBE1,7.032531
976,Lapatinib,C2BBE1,3.136563
977,Leflunomide,C2BBE1,5.999492
978,Lenalidomide,C2BBE1,6.839356
979,Lestaurtinib,C2BBE1,2.135856
980,Linsitinib,C2BBE1,3.912477
981,Luminespib,C2BBE1,-1.83787
982,MIRA-1,C2BBE1,7.291203
983,MK-1775,C2BBE1,1.838394
984,MK-2206,C2BBE1,2.963832
985,MK-8776,C2BBE1,6.157275
986,ML323,C2BBE1,4.732432
987,MN-64,C2BBE1,6.73699
988,Methotrexate,C2BBE1,3.567483
989,Mirin,C2BBE1,5.188033
990,Mitoxantrone,C2BBE1,4.142433
991,Motesanib,C2BBE1,6.813743
992,Mycophenolic acid,C2BBE1,1.699033
993,N-acetyl cysteine,C2BBE1,10.123821
994,NU7441,C2BBE1,2.27521
995,NVP-ADW742,C2BBE1,3.117841
996,Navitoclax,C2BBE1,1.304275
997,Nelarabine,C2BBE1,6.61107
998,Nilotinib,C2BBE1,2.652653
999,Niraparib,C2BBE1,6.304951
1000,Nutlin-3a (-),C2BBE1,6.199884
1001,OF-1,C2BBE1,3.720597
1002,OSI-027,C2BBE1,1.837895
1003,OTX015,C2BBE1,3.597799
1004,Obatoclax Mesylate,C2BBE1,0.076891
1005,Olaparib,C2BBE1,6.645957
1006,Osimertinib,C2BBE1,1.751272
1007,Oxaliplatin,C2BBE1,3.639759
1008,P22077,C2BBE1,3.61517
1009,PCI-34051,C2BBE1,4.978184
1010,PD0325901,C2BBE1,0.513687
1011,PD173074,C2BBE1,4.181016
1012,PFI3,C2BBE1,6.37079
1013,PLX-4720,C2BBE1,5.289576
1014,POMHEX,C2BBE1,0.320706
1015,PRIMA-1MET,C2BBE1,4.13912
1016,PRT062607,C2BBE1,5.555017
1017,Paclitaxel,C2BBE1,0.985598
1018,Palbociclib,C2BBE1,5.892031
1019,Pevonedistat,C2BBE1,2.716201
1020,Picolinici-acid,C2BBE1,6.704215
1021,Pictilisib,C2BBE1,-0.150238
1022,Podophyllotoxin bromide,C2BBE1,0.771092
1023,Pyridostatin,C2BBE1,4.722071
1024,RO-3306,C2BBE1,6.547632
1025,RVX-208,C2BBE1,6.267203
1026,Rapamycin,C2BBE1,-0.9889
1027,Refametinib,C2BBE1,2.472064
1028,Remodelin,C2BBE1,3.375095
1029,Ribociclib,C2BBE1,4.650282
1030,Romidepsin,C2BBE1,-5.591861
1031,Rucaparib,C2BBE1,5.46074
1032,Ruxolitinib,C2BBE1,6.248011
1033,SB216763,C2BBE1,6.027876
1034,SB505124,C2BBE1,-0.852822
1035,SB590885,C2BBE1,5.032043
1036,SCH772984,C2BBE1,2.57271
1037,SGC-CBP30,C2BBE1,6.256861
1038,SGC0946,C2BBE1,3.512081
1039,SN-38,C2BBE1,0.060204
1040,Sabutoclax,C2BBE1,0.392222
1041,Sapitinib,C2BBE1,2.325257
1042,Savolitinib,C2BBE1,3.228321
1043,Schweinfurthin A,C2BBE1,2.318654
1044,Selumetinib,C2BBE1,4.305789
1045,Sepantronium bromide,C2BBE1,-4.336893
1046,Serdemetan,C2BBE1,5.688705
1047,Staurosporine,C2BBE1,-0.467004
1048,Talazoparib,C2BBE1,5.52257
1049,Tamoxifen,C2BBE1,3.649441
1050,Tanespimycin,C2BBE1,1.611758
1051,Taselisib,C2BBE1,1.069836
1052,Temozolomide,C2BBE1,8.334454
1053,Temsirolimus,C2BBE1,2.449772
1054,Teniposide,C2BBE1,3.083709
1055,Topotecan,C2BBE1,2.807799
1056,Trametinib,C2BBE1,-0.389648
1057,UMI-77,C2BBE1,1.697711
1058,UNC0379,C2BBE1,5.178169
1059,UNC0638,C2BBE1,6.043509
1060,Ulixertinib,C2BBE1,3.6026
1061,Uprosertib,C2BBE1,3.622767
1062,VE-822,C2BBE1,6.246838
1063,VE821,C2BBE1,5.84664
1064,VX-11e,C2BBE1,2.793273
1065,Veliparib,C2BBE1,6.438521
1066,Venetoclax,C2BBE1,3.736786
1067,Vinblastine,C2BBE1,-0.681085
1068,Vincristine,C2BBE1,0.033341
1069,Vismodegib,C2BBE1,5.702972
1070,Vorinostat,C2BBE1,1.520015
1071,WEHI-539,C2BBE1,3.352828
1072,WIKI4,C2BBE1,2.965499
1073,WZ4003,C2BBE1,4.316267
1074,Wee1 Inhibitor,C2BBE1,2.728205
1075,Wnt-C59,C2BBE1,2.717836
1076,XAV939,C2BBE1,6.515868
1077,YK-4-279,C2BBE1,4.15991
1078,ZM447439,C2BBE1,6.392406
1079,Zoledronate,C2BBE1,4.533507
1080,alpha-lipoic acid,C2BBE1,8.769834
1081,glutathione,C2BBE1,9.568579
1082,5-azacytidine,HCC827,3.595454
1083,A-366,HCC827,6.028838
1084,ABT737,HCC827,4.389625
1085,AGI-5198,HCC827,5.698307
1086,AGI-6780,HCC827,5.258638
1087,AGK2,HCC827,4.342128
1088,AMG-319,HCC827,4.792711
1089,AT13148,HCC827,3.666321
1090,AZ6102,HCC827,2.74864
1091,AZ960,HCC827,5.047218
1092,AZD1208,HCC827,5.791158
1093,AZD1332,HCC827,6.636518
1094,AZD2014,HCC827,3.100172
1095,AZD3759,HCC827,-2.602837
1096,AZD4547,HCC827,3.380675
1097,AZD5153,HCC827,2.843574
1098,AZD5438,HCC827,2.575397
1099,AZD5991,HCC827,6.67956
1100,AZD7762,HCC827,-0.259637
1101,Acetalax,HCC827,7.429243
1102,Afatinib,HCC827,-3.935928
1103,Afuresertib,HCC827,4.136904
1104,Alisertib,HCC827,2.581718
1105,Alpelisib,HCC827,4.250128
1106,Avagacestat,HCC827,5.974605
1107,Axitinib,HCC827,4.678995
1108,BI-2536,HCC827,-0.024598
1109,BIBR-1532,HCC827,5.171032
1110,BMS-345541,HCC827,4.410972
1111,BMS-536924,HCC827,2.067005
1112,BMS-754807,HCC827,4.120546
1113,Bleomycin,HCC827,2.310292
1114,Bleomycin (50 uM),HCC827,4.117045
1115,Bosutinib,HCC827,-0.149514
1116,Bromosporine,HCC827,3.584292
1117,Buparlisib,HCC827,1.703575
1118,CCT007093,HCC827,5.944281
1119,CPI-637,HCC827,6.23381
1120,CZC24832,HCC827,5.523252
1121,Camptothecin,HCC827,-0.321596
1122,Carmustine,HCC827,7.419218
1123,Cediranib,HCC827,0.034428
1124,Cisplatin,HCC827,4.559979
1125,Crizotinib,HCC827,3.554618
1126,Cyclophosphamide,HCC827,7.068307
1127,Cytarabine,HCC827,2.25954
1128,Dabrafenib,HCC827,6.494942
1129,Dacarbazine,HCC827,6.797071
1130,Dactinomycin,HCC827,-3.509835
1131,Dactolisib,HCC827,-0.743924
1132,Dasatinib,HCC827,-1.569385
1133,Dihydrorotenone,HCC827,1.926909
1134,Dinaciclib,HCC827,-3.045723
1135,Docetaxel,HCC827,-0.806449
1136,Doramapimod,HCC827,6.395796
1137,EPZ004777,HCC827,5.774092
1138,EPZ5676,HCC827,5.850756
1139,Elephantin,HCC827,4.11489
1140,Entinostat,HCC827,-0.061344
1141,Entospletinib,HCC827,5.248491
1142,Epirubicin,HCC827,0.302015
1143,Erlotinib,HCC827,-2.707414
1144,Fludarabine,HCC827,5.613852
1145,Foretinib,HCC827,1.215347
1146,GDC0810,HCC827,6.591395
1147,GNE-317,HCC827,0.670109
1148,GSK-LSD1,HCC827,2.091152
1149,GSK1904529A,HCC827,4.790134
1150,GSK2110183B,HCC827,5.438623
1151,GSK2578215A,HCC827,6.097336
1152,GSK2606414,HCC827,3.852861
1153,GSK2830371,HCC827,6.682668
1154,GSK343,HCC827,3.689302
1155,GSK591,HCC827,4.344956
1156,GW441756,HCC827,4.333161
1157,Gallibiscoquinazole,HCC827,2.816217
1158,Gefitinib,HCC827,-2.738697
1159,Gemcitabine,HCC827,2.488382
1160,I-BET-762,HCC827,4.108792
1161,I-BRD9,HCC827,7.025837
1162,IWP-2,HCC827,1.912871
1163,Ibrutinib,HCC827,4.930049
1164,Ipatasertib,HCC827,4.428936
1165,Irinotecan,HCC827,4.13326
1166,JNK Inhibitor VIII,HCC827,6.47021
1167,JQ1,HCC827,3.797048
1168,KRAS (G12C) Inhibitor-12,HCC827,5.936296
1169,L-Oxonoreleagnine,HCC827,3.925418
1170,LCL161,HCC827,4.12887
1171,LGK974,HCC827,4.241947
1172,LJI308,HCC827,6.178287
1173,LMP744,HCC827,2.670692
1174,LY2109761,HCC827,5.333651
1175,Lapatinib,HCC827,1.139135
1176,Leflunomide,HCC827,5.431557
1177,Lenalidomide,HCC827,6.196843
1178,Lestaurtinib,HCC827,0.150939
1179,Linsitinib,HCC827,5.207676
1180,Luminespib,HCC827,-1.178819
1181,MIRA-1,HCC827,7.49016
1182,MK-1775,HCC827,0.629055
1183,MK-2206,HCC827,3.571288
1184,MK-8776,HCC827,2.227803
1185,ML323,HCC827,5.843242
1186,MN-64,HCC827,5.909207
1187,Methotrexate,HCC827,-0.163374
1188,Mirin,HCC827,4.332144
1189,Mitoxantrone,HCC827,2.183763
1190,Motesanib,HCC827,6.600753
1191,Mycophenolic acid,HCC827,3.4303
1192,N-acetyl cysteine,HCC827,10.735992
1193,NU7441,HCC827,3.533807
1194,NVP-ADW742,HCC827,3.899977
1195,Navitoclax,HCC827,3.326192
1196,Nelarabine,HCC827,7.272017
1197,Nilotinib,HCC827,5.265869
1198,Niraparib,HCC827,5.389704
1199,Nutlin-3a (-),HCC827,6.196977
1200,OF-1,HCC827,3.666942
1201,OSI-027,HCC827,2.338258
1202,OTX015,HCC827,6.368497
1203,Obatoclax Mesylate,HCC827,0.214271
1204,Olaparib,HCC827,4.128216
1205,Osimertinib,HCC827,-3.593735
1206,Oxaliplatin,HCC827,5.573582
1207,P22077,HCC827,3.348494
1208,PCI-34051,HCC827,6.527695
1209,PD0325901,HCC827,3.312647
1210,PD173074,HCC827,4.979329
1211,PFI3,HCC827,6.165112
1212,PLX-4720,HCC827,3.303863
1213,POMHEX,HCC827,1.099971
1214,PRIMA-1MET,HCC827,6.004583
1215,PRT062607,HCC827,4.610552
1216,Paclitaxel,HCC827,-0.057143
1217,Palbociclib,HCC827,6.131633
1218,Pevonedistat,HCC827,2.32072
1219,Picolinici-acid,HCC827,5.621263
1220,Pictilisib,HCC827,1.080641
1221,Podophyllotoxin bromide,HCC827,-0.434334
1222,Pyridostatin,HCC827,3.318982
1223,RO-3306,HCC827,6.559052
1224,RVX-208,HCC827,6.349175
1225,Rapamycin,HCC827,0.070963
1226,Refametinib,HCC827,2.633088
1227,Remodelin,HCC827,5.244314
1228,Ribociclib,HCC827,5.29779
1229,Romidepsin,HCC827,-5.808266
1230,Rucaparib,HCC827,3.376308
1231,Ruxolitinib,HCC827,3.707325
1232,SB216763,HCC827,5.519993
1233,SB590885,HCC827,5.632307
1234,SCH772984,HCC827,1.519828
1235,SGC-CBP30,HCC827,5.630287
1236,SGC0946,HCC827,2.557969
1237,SN-38,HCC827,-0.430806
1238,Sabutoclax,HCC827,-1.225513
1239,Savolitinib,HCC827,4.425659
1240,Schweinfurthin A,HCC827,4.285297
1241,Selumetinib,HCC827,3.196617
1242,Sepantronium bromide,HCC827,-4.616246
1243,Serdemetan,HCC827,3.94838
1244,Staurosporine,HCC827,-1.467606
1245,Talazoparib,HCC827,5.426588
1246,Tamoxifen,HCC827,4.133604
1247,Tanespimycin,HCC827,1.484273
1248,Taselisib,HCC827,1.636005
1249,Temozolomide,HCC827,7.065678
1250,Temsirolimus,HCC827,1.814163
1251,Teniposide,HCC827,2.526709
1252,Topotecan,HCC827,1.38073
1253,Trametinib,HCC827,2.250742
1254,UMI-77,HCC827,3.498521
1255,UNC0379,HCC827,3.765204
1256,UNC0638,HCC827,5.298255
1257,Ulixertinib,HCC827,4.95217
1258,Uprosertib,HCC827,4.478582
1259,VE-822,HCC827,5.554657
1260,VE821,HCC827,3.082994
1261,VX-11e,HCC827,2.985633
1262,Veliparib,HCC827,6.252406
1263,Venetoclax,HCC827,4.727563
1264,Vinblastine,HCC827,-1.382337
1265,Vincristine,HCC827,-2.032066
1266,Vismodegib,HCC827,6.367726
1267,Vorinostat,HCC827,2.554634
1268,WEHI-539,HCC827,4.807175
1269,WIKI4,HCC827,4.14231
1270,WZ4003,HCC827,3.106007
1271,Wee1 Inhibitor,HCC827,2.799336
1272,Wnt-C59,HCC827,3.909002
1273,XAV939,HCC827,3.172621
1274,YK-4-279,HCC827,4.201303
1275,ZM447439,HCC827,3.100615
1276,Zoledronate,HCC827,4.979429
1277,alpha-lipoic acid,HCC827,9.101132
1278,glutathione,HCC827,10.39662
1279,5-azacytidine,NCIH1581,1.765969
1280,A-366,NCIH1581,5.027511
1281,ABT737,NCIH1581,2.204664
1282,AGI-5198,NCIH1581,4.544446
1283,AGI-6780,NCIH1581,2.235708
1284,AGK2,NCIH1581,3.445968
1285,AMG-319,NCIH1581,5.030541
1286,AT13148,NCIH1581,4.575951
1287,AZ6102,NCIH1581,3.013069
1288,AZ960,NCIH1581,0.594892
1289,AZD1208,NCIH1581,4.481184
1290,AZD1332,NCIH1581,0.680497
1291,AZD2014,NCIH1581,0.204859
1292,AZD3759,NCIH1581,3.086081
1293,AZD4547,NCIH1581,-0.747999
1294,AZD5153,NCIH1581,2.750469
1295,AZD5438,NCIH1581,2.016102
1296,AZD5991,NCIH1581,-1.13365
1297,AZD7762,NCIH1581,0.71678
1298,Acetalax,NCIH1581,3.101016
1299,Afatinib,NCIH1581,1.950003
1300,Afuresertib,NCIH1581,3.701037
1301,Alisertib,NCIH1581,-0.102237
1302,Alpelisib,NCIH1581,4.740599
1303,Avagacestat,NCIH1581,4.817899
1304,Axitinib,NCIH1581,1.365925
1305,BI-2536,NCIH1581,-4.56984
1306,BIBR-1532,NCIH1581,5.265635
1307,BMS-345541,NCIH1581,3.712784
1308,BMS-536924,NCIH1581,2.218098
1309,BMS-754807,NCIH1581,1.786625
1310,Bleomycin,NCIH1581,3.710944
1311,Bleomycin (50 uM),NCIH1581,3.203893
1312,Bosutinib,NCIH1581,3.127822
1313,Bromosporine,NCIH1581,1.746688
1314,Buparlisib,NCIH1581,0.712241
1315,CCT007093,NCIH1581,4.819506
1316,CPI-637,NCIH1581,3.667258
1317,CZC24832,NCIH1581,4.759647
1318,Camptothecin,NCIH1581,-2.025838
1319,Carmustine,NCIH1581,6.130773
1320,Cediranib,NCIH1581,1.095792
1321,Cisplatin,NCIH1581,3.963241
1322,Crizotinib,NCIH1581,3.008991
1323,Cyclophosphamide,NCIH1581,4.007674
1324,Cytarabine,NCIH1581,1.191308
1325,Dabrafenib,NCIH1581,3.999557
1326,Dacarbazine,NCIH1581,4.995142
1327,Dactinomycin,NCIH1581,-3.393066
1328,Dactolisib,NCIH1581,-2.644853
1329,Dasatinib,NCIH1581,3.855439
1330,Dihydrorotenone,NCIH1581,0.048153
1331,Dinaciclib,NCIH1581,-4.119874
1332,Docetaxel,NCIH1581,-5.512407
1333,Doramapimod,NCIH1581,5.304331
1334,EPZ004777,NCIH1581,4.592662
1335,EPZ5676,NCIH1581,5.275593
1336,Elephantin,NCIH1581,2.751283
1337,Entinostat,NCIH1581,3.015785
1338,Entospletinib,NCIH1581,4.354953
1339,Epirubicin,NCIH1581,-1.096488
1340,Erlotinib,NCIH1581,4.112285
1341,Fludarabine,NCIH1581,4.394835
1342,Foretinib,NCIH1581,0.327629
1343,GDC0810,NCIH1581,4.660495
1344,GNE-317,NCIH1581,0.50427
1345,GSK-LSD1,NCIH1581,1.383526
1346,GSK1904529A,NCIH1581,4.075643
1347,GSK2110183B,NCIH1581,3.929845
1348,GSK2578215A,NCIH1581,3.757154
1349,GSK2606414,NCIH1581,2.810785
1350,GSK2830371,NCIH1581,5.33532
1351,GSK343,NCIH1581,3.511419
1352,GSK591,NCIH1581,4.976201
1353,GW441756,NCIH1581,3.534397
1354,Gallibiscoquinazole,NCIH1581,2.956016
1355,Gefitinib,NCIH1581,3.216317
1356,Gemcitabine,NCIH1581,1.558117
1357,I-BET-762,NCIH1581,3.058881
1358,I-BRD9,NCIH1581,4.144731
1359,IWP-2,NCIH1581,2.163756
1360,Ibrutinib,NCIH1581,2.621285
1361,Ipatasertib,NCIH1581,3.773367
1362,Irinotecan,NCIH1581,2.310991
1363,JNK Inhibitor VIII,NCIH1581,4.559084
1364,JQ1,NCIH1581,3.344303
1365,KRAS (G12C) Inhibitor-12,NCIH1581,4.272544
1366,L-Oxonoreleagnine,NCIH1581,4.113028
1367,LCL161,NCIH1581,5.316508
1368,LGK974,NCIH1581,2.37787
1369,LJI308,NCIH1581,4.782424
1370,LMP744,NCIH1581,-0.063479
1371,LY2109761,NCIH1581,4.911874
1372,Lapatinib,NCIH1581,3.201206
1373,Leflunomide,NCIH1581,5.569893
1374,Lenalidomide,NCIH1581,5.228744
1375,Lestaurtinib,NCIH1581,0.044623
1376,Linsitinib,NCIH1581,3.428846
1377,Luminespib,NCIH1581,-1.108068
1378,MIRA-1,NCIH1581,4.368745
1379,MK-1775,NCIH1581,0.335078
1380,MK-2206,NCIH1581,3.951959
1381,MK-8776,NCIH1581,3.416108
1382,ML323,NCIH1581,2.766135
1383,MN-64,NCIH1581,3.55954
1384,Methotrexate,NCIH1581,-3.789092
1385,Mirin,NCIH1581,4.593381
1386,Mitoxantrone,NCIH1581,2.60751
1387,Motesanib,NCIH1581,5.33532
1388,Mycophenolic acid,NCIH1581,1.474414
1389,N-acetyl cysteine,NCIH1581,10.421036
1390,NU7441,NCIH1581,4.836489
1391,NVP-ADW742,NCIH1581,3.865813
1392,Navitoclax,NCIH1581,1.810059
1393,Nelarabine,NCIH1581,6.015897
1394,Nilotinib,NCIH1581,3.017806
1395,Niraparib,NCIH1581,4.86392
1396,Nutlin-3a (-),NCIH1581,5.111195
1397,OF-1,NCIH1581,2.103628
1398,OSI-027,NCIH1581,0.128498
1399,OTX015,NCIH1581,2.897594
1400,Obatoclax Mesylate,NCIH1581,0.528968
1401,Olaparib,NCIH1581,4.097259
1402,Osimertinib,NCIH1581,1.931873
1403,Oxaliplatin,NCIH1581,4.778602
1404,P22077,NCIH1581,3.41473
1405,PCI-34051,NCIH1581,3.91938
1406,PD0325901,NCIH1581,0.927851
1407,PD173074,NCIH1581,2.276786
1408,PFI3,NCIH1581,3.710156
1409,PLX-4720,NCIH1581,3.170836
1410,POMHEX,NCIH1581,0.693415
1411,PRIMA-1MET,NCIH1581,5.64828
1412,PRT062607,NCIH1581,3.104524
1413,Paclitaxel,NCIH1581,-4.619125
1414,Palbociclib,NCIH1581,3.287708
1415,Pevonedistat,NCIH1581,-0.192305
1416,Picolinici-acid,NCIH1581,4.239276
1417,Pictilisib,NCIH1581,2.185135
1418,Podophyllotoxin bromide,NCIH1581,-1.503848
1419,Pyridostatin,NCIH1581,2.390216
1420,RO-3306,NCIH1581,2.295301
