,drug,cell_line,IC50
738,Epirubicin,A101D,-2.126764
739,Erlotinib,A101D,2.081909
740,Fludarabine,A101D,4.887141
741,Foretinib,A101D,0.441549
742,Fulvestrant,A101D,4.57441
743,GDC0810,A101D,5.780097
744,GNE-317,A101D,-0.016563
745,GSK-LSD1,A101D,3.602105
746,GSK1904529A,A101D,5.391914
747,GSK2110183B,A101D,3.76809
748,GSK2578215A,A101D,5.093699
749,GSK2606414,A101D,2.515183
750,GSK2801,A101D,5.984099
751,GSK2830371,A101D,4.95475
752,GSK343,A101D,2.482056
753,GSK591,A101D,5.284514
754,GW441756,A101D,2.560479
755,Gallibiscoquinazole,A101D,2.877264
756,Gemcitabine,A101D,-4.425918
757,I-BET-762,A101D,2.429231
758,I-BRD9,A101D,4.013667
759,ICL-SIRT078,A101D,2.825809
760,Ibrutinib,A101D,6.316881
761,Ipatasertib,A101D,3.80683
762,Irinotecan,A101D,2.556283
763,JNK Inhibitor VIII,A101D,5.683355
764,JQ1,A101D,0.888394
765,KRAS (G12C) Inhibitor-12,A101D,3.562459
766,KU-55933,A101D,3.691217
767,L-Oxonoreleagnine,A101D,4.099089
768,LCL161,A101D,2.602135
769,LGK974,A101D,4.900866
770,LJI308,A101D,4.084553
771,LMP744,A101D,-0.388949
772,LY2109761,A101D,6.18273
773,Lapatinib,A101D,2.223729
774,Lenalidomide,A101D,5.839225
775,Lestaurtinib,A101D,-0.900305
776,Linsitinib,A101D,5.219105
777,Luminespib,A101D,-1.961041
778,MG-132,A101D,-2.990291
779,MIM1,A101D,4.108693
780,MIRA-1,A101D,3.594124
781,MK-1775,A101D,-0.077663
782,MK-2206,A101D,3.004413
783,MK-8776,A101D,3.030025
784,ML323,A101D,5.071922
785,MN-64,A101D,5.133064
786,Methotrexate,A101D,1.868041
787,Mirin,A101D,4.675386
788,Mitoxantrone,A101D,1.072435
789,Motesanib,A101D,5.875725
790,N-acetyl cysteine,A101D,10.288385
791,NU7441,A101D,2.399076
792,NVP-ADW742,A101D,2.048064
793,Navitoclax,A101D,1.517395
794,Nelarabine,A101D,6.568278
795,Nilotinib,A101D,3.134265
796,Niraparib,A101D,5.437382
797,Nutlin-3a (-),A101D,2.31233
798,OF-1,A101D,5.183961
799,OSI-027,A101D,2.268155
800,OTX015,A101D,1.344809
801,Obatoclax Mesylate,A101D,-1.038164
802,Olaparib,A101D,4.371187
803,Osimertinib,A101D,3.342514
804,Oxaliplatin,A101D,5.043389
805,P22077,A101D,3.386455
806,PCI-34051,A101D,4.579814
807,PD0325901,A101D,-1.737046
808,PFI-1,A101D,3.230754
809,PFI3,A101D,5.925184
810,PLX-4720,A101D,1.355216
811,POMHEX,A101D,2.52872
812,PRIMA-1MET,A101D,3.361337
813,PRT062607,A101D,3.941058
814,Paclitaxel,A101D,-3.72567
815,Palbociclib,A101D,3.284073
816,Pevonedistat,A101D,-0.281275
817,Picolinici-acid,A101D,5.388484
818,Podophyllotoxin bromide,A101D,-1.337843
819,RO-3306,A101D,2.252193
820,RVX-208,A101D,5.258357
821,Rapamycin,A101D,-4.40798
822,Refametinib,A101D,-0.195098
823,Remodelin,A101D,5.126682
824,Ribociclib,A101D,3.911755
825,Romidepsin,A101D,-6.283654
826,Rucaparib,A101D,4.782792
827,SB216763,A101D,4.370663
828,SB590885,A101D,0.891654
829,SCH772984,A101D,0.743311
830,SGC-CBP30,A101D,4.19092
831,SGC0946,A101D,2.17912
832,SN-38,A101D,-4.246648
833,Sabutoclax,A101D,-1.107939
834,Savolitinib,A101D,2.505996
835,Schweinfurthin A,A101D,2.28509
836,Selumetinib,A101D,1.007914
837,Sepantronium bromide,A101D,-6.272035
838,Serdemetan,A101D,3.492969
839,Sinularin,A101D,3.331862
840,Sorafenib,A101D,2.584758
841,Staurosporine,A101D,-2.98248
842,Tamoxifen,A101D,2.528269
843,Tanespimycin,A101D,0.500829
844,Taselisib,A101D,1.457826
845,Telomerase Inhibitor IX,A101D,-1.003577
846,Temozolomide,A101D,5.957069
847,Temsirolimus,A101D,-0.722323
848,Teniposide,A101D,0.287774
849,Topotecan,A101D,0.158983
850,UMI-77,A101D,2.588245
851,Ulixertinib,A101D,1.439521
852,Uprosertib,A101D,1.95192
853,VE821,A101D,4.888522
854,VX-11e,A101D,1.061044
855,Veliparib,A101D,4.824732
856,Venetoclax,A101D,1.705522
857,Vinblastine,A101D,-3.942379
858,Vincristine,A101D,-2.571966
859,Vinorelbine,A101D,-4.442995
860,Vismodegib,A101D,5.35574
861,Vorinostat,A101D,1.598615
862,WIKI4,A101D,3.78365
863,WZ4003,A101D,2.080894
864,Wee1 Inhibitor,A101D,2.352351
865,Wnt-C59,A101D,5.357343
866,XAV939,A101D,4.343798
867,YK-4-279,A101D,1.879476
868,ZM447439,A101D,1.290835
869,Zoledronate,A101D,4.116878
870,alpha-lipoic acid,A101D,8.395292
871,glutathione,A101D,8.809269
872,5-Fluorouracil,C2BBE1,5.541599
873,5-azacytidine,C2BBE1,4.549438
874,A-366,C2BBE1,4.874423
875,ABT737,C2BBE1,1.670033
876,AGI-5198,C2BBE1,5.702127
877,AGI-6780,C2BBE1,5.229348
878,AGK2,C2BBE1,2.370978
879,AMG-319,C2BBE1,6.934709
880,AZ6102,C2BBE1,2.840922
881,AZD1332,C2BBE1,3.277334
882,AZD2014,C2BBE1,1.158246
883,AZD3759,C2BBE1,2.738243
884,AZD4547,C2BBE1,6.406839
885,AZD5153,C2BBE1,2.344276
886,AZD5363,C2BBE1,3.404528
887,AZD5438,C2BBE1,3.646946
888,AZD5582,C2BBE1,4.726047
889,AZD5991,C2BBE1,4.779142
890,AZD6738,C2BBE1,2.274581
891,AZD7762,C2BBE1,2.997346
892,AZD8055,C2BBE1,0.312687
893,AZD8186,C2BBE1,-0.10401
894,Acetalax,C2BBE1,3.792122
895,Afatinib,C2BBE1,2.739204
896,Afuresertib,C2BBE1,2.654248
897,Alisertib,C2BBE1,4.576492
898,Avagacestat,C2BBE1,6.676652
899,Axitinib,C2BBE1,4.039492
900,BI-2536,C2BBE1,4.365715
901,BIBR-1532,C2BBE1,5.580072
902,BMS-345541,C2BBE1,3.509565
903,BMS-536924,C2BBE1,5.138553
904,BMS-754807,C2BBE1,3.713903
905,Bleomycin,C2BBE1,3.146168
906,Bleomycin (50 uM),C2BBE1,5.869675
907,Bortezomib,C2BBE1,-4.759192
908,Bosutinib,C2BBE1,4.010423
909,Bromosporine,C2BBE1,4.473172
910,Buparlisib,C2BBE1,0.441999
911,CCT007093,C2BBE1,6.738015
912,CPI-637,C2BBE1,6.79084
913,CZC24832,C2BBE1,6.361846
914,Camptothecin,C2BBE1,0.342885
915,Carmustine,C2BBE1,6.529392
916,Cediranib,C2BBE1,2.207552
917,Cisplatin,C2BBE1,4.287714
918,Crizotinib,C2BBE1,3.915682
919,Cyclophosphamide,C2BBE1,6.890442
920,Cytarabine,C2BBE1,2.917281
921,Dabrafenib,C2BBE1,6.276868
922,Dactinomycin,C2BBE1,-2.203037
923,Dactolisib,C2BBE1,-2.529623
924,Dihydrorotenone,C2BBE1,0.328285
925,Dinaciclib,C2BBE1,-2.000374
926,Docetaxel,C2BBE1,-0.593063
927,Doramapimod,C2BBE1,5.709769
928,EHT-1864,C2BBE1,4.242232
929,EPZ004777,C2BBE1,6.556827
930,EPZ5676,C2BBE1,6.435764
931,Elephantin,C2BBE1,4.096491
932,Entinostat,C2BBE1,2.975619
933,Epirubicin,C2BBE1,0.967466
934,Erlotinib,C2BBE1,3.333798
935,Fludarabine,C2BBE1,5.842505
936,Foretinib,C2BBE1,2.001516
937,Fulvestrant,C2BBE1,4.998894
938,GDC0810,C2BBE1,6.462043
939,GNE-317,C2BBE1,-0.755963
940,GSK-LSD1,C2BBE1,3.847008
941,GSK1904529A,C2BBE1,4.52576
942,GSK2110183B,C2BBE1,4.672631
943,GSK2578215A,C2BBE1,5.269113
944,GSK2606414,C2BBE1,4.168855
945,GSK2801,C2BBE1,6.634056
946,GSK2830371,C2BBE1,6.745721
947,GSK343,C2BBE1,5.19843
948,GSK591,C2BBE1,4.281626
949,GW441756,C2BBE1,3.873771
950,Gallibiscoquinazole,C2BBE1,4.495319
951,Gemcitabine,C2BBE1,1.557271
952,I-BET-762,C2BBE1,3.846866
953,I-BRD9,C2BBE1,5.351201
954,ICL-SIRT078,C2BBE1,4.592394
955,Ibrutinib,C2BBE1,3.283569
956,Ipatasertib,C2BBE1,3.74146
957,Irinotecan,C2BBE1,5.906862
958,JNK Inhibitor VIII,C2BBE1,6.768874
959,JQ1,C2BBE1,4.393711
960,KRAS (G12C) Inhibitor-12,C2BBE1,6.288245
961,KU-55933,C2BBE1,4.599611
962,L-Oxonoreleagnine,C2BBE1,5.353515
963,LCL161,C2BBE1,6.262801
964,LGK974,C2BBE1,3.895076
965,LJI308,C2BBE1,6.354227
966,LMP744,C2BBE1,1.255376
967,LY2109761,C2BBE1,7.032531
968,Lapatinib,C2BBE1,3.136563
969,Lenalidomide,C2BBE1,6.839356
970,Lestaurtinib,C2BBE1,2.135856
971,Linsitinib,C2BBE1,3.912477
972,Luminespib,C2BBE1,-1.83787
973,MG-132,C2BBE1,-1.576372
974,MIM1,C2BBE1,5.291894
975,MIRA-1,C2BBE1,7.291203
976,MK-1775,C2BBE1,1.838394
977,MK-2206,C2BBE1,2.963832
978,MK-8776,C2BBE1,6.157275
979,ML323,C2BBE1,4.732432
980,MN-64,C2BBE1,6.73699
981,Methotrexate,C2BBE1,3.567483
982,Mirin,C2BBE1,5.188033
983,Mitoxantrone,C2BBE1,4.142433
984,Motesanib,C2BBE1,6.813743
985,N-acetyl cysteine,C2BBE1,10.123821
986,NU7441,C2BBE1,2.27521
987,NVP-ADW742,C2BBE1,3.117841
988,Navitoclax,C2BBE1,1.304275
989,Nelarabine,C2BBE1,6.61107
990,Nilotinib,C2BBE1,2.652653
991,Niraparib,C2BBE1,6.304951
992,Nutlin-3a (-),C2BBE1,6.199884
993,OF-1,C2BBE1,3.720597
994,OSI-027,C2BBE1,1.837895
995,OTX015,C2BBE1,3.597799
996,Obatoclax Mesylate,C2BBE1,0.076891
997,Olaparib,C2BBE1,6.645957
998,Osimertinib,C2BBE1,1.751272
999,Oxaliplatin,C2BBE1,3.639759
1000,P22077,C2BBE1,3.61517
1001,PCI-34051,C2BBE1,4.978184
1002,PD0325901,C2BBE1,0.513687
1003,PFI-1,C2BBE1,4.347031
1004,PFI3,C2BBE1,6.37079
1005,PLX-4720,C2BBE1,5.289576
1006,POMHEX,C2BBE1,0.320706
1007,PRIMA-1MET,C2BBE1,4.13912
1008,PRT062607,C2BBE1,5.555017
1009,Paclitaxel,C2BBE1,0.985598
1010,Palbociclib,C2BBE1,5.892031
1011,Pevonedistat,C2BBE1,2.716201
1012,Picolinici-acid,C2BBE1,6.704215
1013,Podophyllotoxin bromide,C2BBE1,0.771092
1014,RO-3306,C2BBE1,6.547632
1015,RVX-208,C2BBE1,6.267203
1016,Rapamycin,C2BBE1,-0.9889
1017,Refametinib,C2BBE1,2.472064
1018,Remodelin,C2BBE1,3.375095
1019,Ribociclib,C2BBE1,4.650282
1020,Romidepsin,C2BBE1,-5.591861
1021,Rucaparib,C2BBE1,5.46074
1022,SB216763,C2BBE1,6.027876
1023,SB505124,C2BBE1,-0.852822
1024,SB590885,C2BBE1,5.032043
1025,SCH772984,C2BBE1,2.57271
1026,SGC-CBP30,C2BBE1,6.256861
1027,SGC0946,C2BBE1,3.512081
1028,SN-38,C2BBE1,0.060204
1029,Sabutoclax,C2BBE1,0.392222
1030,Savolitinib,C2BBE1,3.228321
1031,Schweinfurthin A,C2BBE1,2.318654
1032,Selumetinib,C2BBE1,4.305789
1033,Sepantronium bromide,C2BBE1,-4.336893
1034,Serdemetan,C2BBE1,5.688705
1035,Sinularin,C2BBE1,4.319982
1036,Sorafenib,C2BBE1,2.940689
1037,Staurosporine,C2BBE1,-0.467004
1038,Tamoxifen,C2BBE1,3.649441
1039,Tanespimycin,C2BBE1,1.611758
1040,Taselisib,C2BBE1,1.069836
1041,Telomerase Inhibitor IX,C2BBE1,0.285884
1042,Temozolomide,C2BBE1,8.334454
1043,Temsirolimus,C2BBE1,2.449772
1044,Teniposide,C2BBE1,3.083709
1045,Topotecan,C2BBE1,2.807799
1046,UMI-77,C2BBE1,1.697711
1047,Ulixertinib,C2BBE1,3.6026
1048,Uprosertib,C2BBE1,3.622767
1049,VE821,C2BBE1,5.84664
1050,VX-11e,C2BBE1,2.793273
1051,Veliparib,C2BBE1,6.438521
1052,Venetoclax,C2BBE1,3.736786
1053,Vinblastine,C2BBE1,-0.681085
1054,Vincristine,C2BBE1,0.033341
1055,Vinorelbine,C2BBE1,-0.222999
1056,Vismodegib,C2BBE1,5.702972
1057,Vorinostat,C2BBE1,1.520015
1058,WIKI4,C2BBE1,2.965499
1059,WZ4003,C2BBE1,4.316267
1060,Wee1 Inhibitor,C2BBE1,2.728205
1061,Wnt-C59,C2BBE1,2.717836
1062,XAV939,C2BBE1,6.515868
1063,YK-4-279,C2BBE1,4.15991
1064,ZM447439,C2BBE1,6.392406
1065,Zoledronate,C2BBE1,4.533507
1066,alpha-lipoic acid,C2BBE1,8.769834
1067,glutathione,C2BBE1,9.568579
1068,5-Fluorouracil,HCC827,5.191741
1069,5-azacytidine,HCC827,3.595454
1070,A-366,HCC827,6.028838
1071,ABT737,HCC827,4.389625
1072,AGI-5198,HCC827,5.698307
1073,AGI-6780,HCC827,5.258638
1074,AGK2,HCC827,4.342128
1075,AMG-319,HCC827,4.792711
1076,AZ6102,HCC827,2.74864
1077,AZD1332,HCC827,6.636518
1078,AZD2014,HCC827,3.100172
1079,AZD3759,HCC827,-2.602837
1080,AZD4547,HCC827,3.380675
1081,AZD5153,HCC827,2.843574
1082,AZD5363,HCC827,4.219376
1083,AZD5438,HCC827,2.575397
1084,AZD5582,HCC827,2.972299
1085,AZD5991,HCC827,6.67956
1086,AZD6738,HCC827,2.491286
1087,AZD7762,HCC827,-0.259637
1088,AZD8055,HCC827,0.20646
1089,AZD8186,HCC827,2.968449
1090,Acetalax,HCC827,7.429243
1091,Afatinib,HCC827,-3.935928
1092,Afuresertib,HCC827,4.136904
1093,Alisertib,HCC827,2.581718
1094,Avagacestat,HCC827,5.974605
1095,Axitinib,HCC827,4.678995
1096,BI-2536,HCC827,-0.024598
1097,BIBR-1532,HCC827,5.171032
1098,BMS-345541,HCC827,4.410972
1099,BMS-536924,HCC827,2.067005
1100,BMS-754807,HCC827,4.120546
1101,Bleomycin,HCC827,2.310292
1102,Bleomycin (50 uM),HCC827,4.117045
1103,Bortezomib,HCC827,-4.751015
1104,Bosutinib,HCC827,-0.149514
1105,Bromosporine,HCC827,3.584292
1106,Buparlisib,HCC827,1.703575
1107,CCT007093,HCC827,5.944281
1108,CPI-637,HCC827,6.23381
1109,CZC24832,HCC827,5.523252
1110,Camptothecin,HCC827,-0.321596
1111,Carmustine,HCC827,7.419218
1112,Cediranib,HCC827,0.034428
1113,Cisplatin,HCC827,4.559979
1114,Crizotinib,HCC827,3.554618
1115,Cyclophosphamide,HCC827,7.068307
1116,Cytarabine,HCC827,2.25954
1117,Dabrafenib,HCC827,6.494942
1118,Dactinomycin,HCC827,-3.509835
1119,Dactolisib,HCC827,-0.743924
1120,Dihydrorotenone,HCC827,1.926909
1121,Dinaciclib,HCC827,-3.045723
1122,Docetaxel,HCC827,-0.806449
1123,Doramapimod,HCC827,6.395796
1124,EHT-1864,HCC827,4.657623
1125,EPZ004777,HCC827,5.774092
1126,EPZ5676,HCC827,5.850756
1127,Elephantin,HCC827,4.11489
1128,Entinostat,HCC827,-0.061344
1129,Epirubicin,HCC827,0.302015
1130,Erlotinib,HCC827,-2.707414
1131,Fludarabine,HCC827,5.613852
1132,Foretinib,HCC827,1.215347
1133,Fulvestrant,HCC827,4.347685
1134,GDC0810,HCC827,6.591395
1135,GNE-317,HCC827,0.670109
1136,GSK-LSD1,HCC827,2.091152
1137,GSK1904529A,HCC827,4.790134
1138,GSK2110183B,HCC827,5.438623
1139,GSK2578215A,HCC827,6.097336
1140,GSK2606414,HCC827,3.852861
1141,GSK2801,HCC827,5.478945
1142,GSK2830371,HCC827,6.682668
1143,GSK343,HCC827,3.689302
1144,GSK591,HCC827,4.344956
1145,GW441756,HCC827,4.333161
1146,Gallibiscoquinazole,HCC827,2.816217
1147,Gemcitabine,HCC827,2.488382
1148,I-BET-762,HCC827,4.108792
1149,I-BRD9,HCC827,7.025837
1150,ICL-SIRT078,HCC827,3.587875
1151,Ibrutinib,HCC827,4.930049
1152,Ipatasertib,HCC827,4.428936
1153,Irinotecan,HCC827,4.13326
1154,JNK Inhibitor VIII,HCC827,6.47021
1155,JQ1,HCC827,3.797048
1156,KRAS (G12C) Inhibitor-12,HCC827,5.936296
1157,KU-55933,HCC827,6.402763
1158,L-Oxonoreleagnine,HCC827,3.925418
1159,LCL161,HCC827,4.12887
1160,LGK974,HCC827,4.241947
1161,LJI308,HCC827,6.178287
1162,LMP744,HCC827,2.670692
1163,LY2109761,HCC827,5.333651
1164,Lapatinib,HCC827,1.139135
1165,Lenalidomide,HCC827,6.196843
1166,Lestaurtinib,HCC827,0.150939
1167,Linsitinib,HCC827,5.207676
1168,Luminespib,HCC827,-1.178819
1169,MG-132,HCC827,-1.488899
1170,MIM1,HCC827,5.005143
1171,MIRA-1,HCC827,7.49016
1172,MK-1775,HCC827,0.629055
1173,MK-2206,HCC827,3.571288
1174,MK-8776,HCC827,2.227803
1175,ML323,HCC827,5.843242
1176,MN-64,HCC827,5.909207
1177,Methotrexate,HCC827,-0.163374
1178,Mirin,HCC827,4.332144
1179,Mitoxantrone,HCC827,2.183763
1180,Motesanib,HCC827,6.600753
1181,N-acetyl cysteine,HCC827,10.735992
1182,NU7441,HCC827,3.533807
1183,NVP-ADW742,HCC827,3.899977
1184,Navitoclax,HCC827,3.326192
1185,Nelarabine,HCC827,7.272017
1186,Nilotinib,HCC827,5.265869
1187,Niraparib,HCC827,5.389704
1188,Nutlin-3a (-),HCC827,6.196977
1189,OF-1,HCC827,3.666942
1190,OSI-027,HCC827,2.338258
1191,OTX015,HCC827,6.368497
1192,Obatoclax Mesylate,HCC827,0.214271
1193,Olaparib,HCC827,4.128216
1194,Osimertinib,HCC827,-3.593735
1195,Oxaliplatin,HCC827,5.573582
1196,P22077,HCC827,3.348494
1197,PCI-34051,HCC827,6.527695
1198,PD0325901,HCC827,3.312647
1199,PFI-1,HCC827,4.923893
1200,PFI3,HCC827,6.165112
1201,PLX-4720,HCC827,3.303863
1202,POMHEX,HCC827,1.099971
1203,PRIMA-1MET,HCC827,6.004583
1204,PRT062607,HCC827,4.610552
1205,Paclitaxel,HCC827,-0.057143
1206,Palbociclib,HCC827,6.131633
1207,Pevonedistat,HCC827,2.32072
1208,Picolinici-acid,HCC827,5.621263
1209,Podophyllotoxin bromide,HCC827,-0.434334
1210,RO-3306,HCC827,6.559052
1211,RVX-208,HCC827,6.349175
1212,Rapamycin,HCC827,0.070963
1213,Refametinib,HCC827,2.633088
1214,Remodelin,HCC827,5.244314
1215,Ribociclib,HCC827,5.29779
1216,Romidepsin,HCC827,-5.808266
1217,Rucaparib,HCC827,3.376308
1218,SB216763,HCC827,5.519993
1219,SB590885,HCC827,5.632307
1220,SCH772984,HCC827,1.519828
1221,SGC-CBP30,HCC827,5.630287
1222,SGC0946,HCC827,2.557969
1223,SN-38,HCC827,-0.430806
1224,Sabutoclax,HCC827,-1.225513
1225,Savolitinib,HCC827,4.425659
1226,Schweinfurthin A,HCC827,4.285297
1227,Selumetinib,HCC827,3.196617
1228,Sepantronium bromide,HCC827,-4.616246
1229,Serdemetan,HCC827,3.94838
1230,Sinularin,HCC827,3.103045
1231,Sorafenib,HCC827,3.868251
1232,Staurosporine,HCC827,-1.467606
1233,Tamoxifen,HCC827,4.133604
1234,Tanespimycin,HCC827,1.484273
1235,Taselisib,HCC827,1.636005
1236,Telomerase Inhibitor IX,HCC827,2.288275
1237,Temozolomide,HCC827,7.065678
1238,Temsirolimus,HCC827,1.814163
1239,Teniposide,HCC827,2.526709
1240,Topotecan,HCC827,1.38073
1241,UMI-77,HCC827,3.498521
1242,Ulixertinib,HCC827,4.95217
1243,Uprosertib,HCC827,4.478582
1244,VE821,HCC827,3.082994
1245,VX-11e,HCC827,2.985633
1246,Veliparib,HCC827,6.252406
1247,Venetoclax,HCC827,4.727563
1248,Vinblastine,HCC827,-1.382337
1249,Vincristine,HCC827,-2.032066
1250,Vinorelbine,HCC827,-1.832171
1251,Vismodegib,HCC827,6.367726
1252,Vorinostat,HCC827,2.554634
1253,WIKI4,HCC827,4.14231
1254,WZ4003,HCC827,3.106007
1255,Wee1 Inhibitor,HCC827,2.799336
1256,Wnt-C59,HCC827,3.909002
1257,XAV939,HCC827,3.172621
1258,YK-4-279,HCC827,4.201303
1259,ZM447439,HCC827,3.100615
1260,Zoledronate,HCC827,4.979429
1261,alpha-lipoic acid,HCC827,9.101132
1262,glutathione,HCC827,10.39662
1263,5-Fluorouracil,NCIH1581,4.860801
1264,5-azacytidine,NCIH1581,1.765969
1265,A-366,NCIH1581,5.027511
1266,ABT737,NCIH1581,2.204664
1267,AGI-5198,NCIH1581,4.544446
1268,AGI-6780,NCIH1581,2.235708
1269,AGK2,NCIH1581,3.445968
1270,AMG-319,NCIH1581,5.030541
1271,AZ6102,NCIH1581,3.013069
1272,AZD1332,NCIH1581,0.680497
1273,AZD2014,NCIH1581,0.204859
1274,AZD3759,NCIH1581,3.086081
1275,AZD4547,NCIH1581,-0.747999
1276,AZD5153,NCIH1581,2.750469
1277,AZD5363,NCIH1581,3.832049
1278,AZD5438,NCIH1581,2.016102
1279,AZD5582,NCIH1581,1.40527
1280,AZD5991,NCIH1581,-1.13365
1281,AZD6738,NCIH1581,2.361655
1282,AZD7762,NCIH1581,0.71678
1283,AZD8055,NCIH1581,-0.644606
1284,AZD8186,NCIH1581,5.258966
1285,Acetalax,NCIH1581,3.101016
1286,Afatinib,NCIH1581,1.950003
1287,Afuresertib,NCIH1581,3.701037
1288,Alisertib,NCIH1581,-0.102237
1289,Avagacestat,NCIH1581,4.817899
1290,Axitinib,NCIH1581,1.365925
1291,BI-2536,NCIH1581,-4.56984
1292,BIBR-1532,NCIH1581,5.265635
1293,BMS-345541,NCIH1581,3.712784
1294,BMS-536924,NCIH1581,2.218098
1295,BMS-754807,NCIH1581,1.786625
1296,Bleomycin,NCIH1581,3.710944
1297,Bleomycin (50 uM),NCIH1581,3.203893
1298,Bortezomib,NCIH1581,-4.376494
1299,Bosutinib,NCIH1581,3.127822
1300,Bromosporine,NCIH1581,1.746688
1301,Buparlisib,NCIH1581,0.712241
1302,CCT007093,NCIH1581,4.819506
1303,CPI-637,NCIH1581,3.667258
1304,CZC24832,NCIH1581,4.759647
1305,Camptothecin,NCIH1581,-2.025838
1306,Carmustine,NCIH1581,6.130773
1307,Cediranib,NCIH1581,1.095792
1308,Cisplatin,NCIH1581,3.963241
1309,Crizotinib,NCIH1581,3.008991
1310,Cyclophosphamide,NCIH1581,4.007674
1311,Cytarabine,NCIH1581,1.191308
1312,Dabrafenib,NCIH1581,3.999557
1313,Dactinomycin,NCIH1581,-3.393066
1314,Dactolisib,NCIH1581,-2.644853
1315,Daporinad,NCIH1581,-4.226692
1316,Dihydrorotenone,NCIH1581,0.048153
1317,Dinaciclib,NCIH1581,-4.119874
1318,Docetaxel,NCIH1581,-5.512407
1319,Doramapimod,NCIH1581,5.304331
1320,EHT-1864,NCIH1581,3.33075
1321,EPZ004777,NCIH1581,4.592662
1322,EPZ5676,NCIH1581,5.275593
1323,Elephantin,NCIH1581,2.751283
1324,Entinostat,NCIH1581,3.015785
1325,Epirubicin,NCIH1581,-1.096488
1326,Erlotinib,NCIH1581,4.112285
1327,Fludarabine,NCIH1581,4.394835
1328,Foretinib,NCIH1581,0.327629
1329,Fulvestrant,NCIH1581,3.513857
1330,GDC0810,NCIH1581,4.660495
1331,GNE-317,NCIH1581,0.50427
1332,GSK-LSD1,NCIH1581,1.383526
1333,GSK1904529A,NCIH1581,4.075643
1334,GSK2110183B,NCIH1581,3.929845
1335,GSK2578215A,NCIH1581,3.757154
1336,GSK2606414,NCIH1581,2.810785
1337,GSK2801,NCIH1581,4.58431
1338,GSK2830371,NCIH1581,5.33532
1339,GSK343,NCIH1581,3.511419
1340,GSK591,NCIH1581,4.976201
1341,GW441756,NCIH1581,3.534397
1342,Gallibiscoquinazole,NCIH1581,2.956016
1343,Gemcitabine,NCIH1581,1.558117
1344,I-BET-762,NCIH1581,3.058881
1345,I-BRD9,NCIH1581,4.144731
1346,ICL-SIRT078,NCIH1581,3.364972
1347,Ibrutinib,NCIH1581,2.621285
1348,Ipatasertib,NCIH1581,3.773367
1349,Irinotecan,NCIH1581,2.310991
1350,JNK Inhibitor VIII,NCIH1581,4.559084
1351,JQ1,NCIH1581,3.344303
1352,KRAS (G12C) Inhibitor-12,NCIH1581,4.272544
1353,KU-55933,NCIH1581,5.33532
1354,L-Oxonoreleagnine,NCIH1581,4.113028
1355,LCL161,NCIH1581,5.316508
1356,LGK974,NCIH1581,2.37787
1357,LJI308,NCIH1581,4.782424
1358,LMP744,NCIH1581,-0.063479
1359,LY2109761,NCIH1581,4.911874
1360,Lapatinib,NCIH1581,3.201206
1361,Lenalidomide,NCIH1581,5.228744
1362,Lestaurtinib,NCIH1581,0.044623
1363,Linsitinib,NCIH1581,3.428846
1364,Luminespib,NCIH1581,-1.108068
1365,MG-132,NCIH1581,-0.902285
1366,MIM1,NCIH1581,4.116631
1367,MIRA-1,NCIH1581,4.368745
1368,MK-1775,NCIH1581,0.335078
1369,MK-2206,NCIH1581,3.951959
1370,MK-8776,NCIH1581,3.416108
1371,ML323,NCIH1581,2.766135
1372,MN-64,NCIH1581,3.55954
1373,Methotrexate,NCIH1581,-3.789092
1374,Mirin,NCIH1581,4.593381
1375,Mitoxantrone,NCIH1581,2.60751
1376,Motesanib,NCIH1581,5.33532
1377,N-acetyl cysteine,NCIH1581,10.421036
1378,NU7441,NCIH1581,4.836489
1379,NVP-ADW742,NCIH1581,3.865813
1380,Navitoclax,NCIH1581,1.810059
1381,Nelarabine,NCIH1581,6.015897
1382,Nilotinib,NCIH1581,3.017806
1383,Niraparib,NCIH1581,4.86392
1384,Nutlin-3a (-),NCIH1581,5.111195
1385,OF-1,NCIH1581,2.103628
1386,OSI-027,NCIH1581,0.128498
1387,OTX015,NCIH1581,2.897594
1388,Obatoclax Mesylate,NCIH1581,0.528968
1389,Olaparib,NCIH1581,4.097259
1390,Osimertinib,NCIH1581,1.931873
1391,Oxaliplatin,NCIH1581,4.778602
1392,P22077,NCIH1581,3.41473
1393,PCI-34051,NCIH1581,3.91938
1394,PD0325901,NCIH1581,0.927851
1395,PFI-1,NCIH1581,4.597111
1396,PFI3,NCIH1581,3.710156
1397,PLX-4720,NCIH1581,3.170836
1398,POMHEX,NCIH1581,0.693415
1399,PRIMA-1MET,NCIH1581,5.64828
1400,PRT062607,NCIH1581,3.104524
1401,Paclitaxel,NCIH1581,-4.619125
1402,Palbociclib,NCIH1581,3.287708
1403,Pevonedistat,NCIH1581,-0.192305
1404,Picolinici-acid,NCIH1581,4.239276
1405,Podophyllotoxin bromide,NCIH1581,-1.503848
1406,RO-3306,NCIH1581,2.295301
1407,RVX-208,NCIH1581,3.908919
1408,Rapamycin,NCIH1581,-3.344975
1409,Refametinib,NCIH1581,1.424854
1410,Ribociclib,NCIH1581,1.080451
1411,Romidepsin,NCIH1581,-5.451966
1412,Rucaparib,NCIH1581,3.04645
1413,SB216763,NCIH1581,5.323133
1414,SB590885,NCIH1581,2.717449
1415,SCH772984,NCIH1581,1.675555
